flow_idx,flow_label,total_precision,share_observations,share_prior,share_mass_balance,share_allocation,share_aggregate_observations,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
0,bauxite_mining -> bauxite,0.0012037662820751165,0.29330531267754134,0.029387223022714154,0.6773074642997445,0.0,0.0,1,observation_2022,164.00915,164.00915,0.0,structure-determined,160.55201404240972,48.79645658104963,229.89165605096335,63.19658473332025,0.4038035922314206,-1.0972055262346236
1,import_of_bauxite -> bauxite,0.0008740504747781272,0.04253312880599326,0.024660458236228176,0.9328064129577786,0.0,0.0,1,observation_2022,3280.183,3280.183,0.0,structure-determined,3258.4225211466346,133.3322673902892,4353.45381563838,181.6023479782521,0.4609517871048462,-6.029830047257325
2,bauxite -> export_bauxite,2.953399864310344,0.9967072620688378,0.0028871075788699852,0.0002760614632560822,0.0001295688890360228,0.0,1,observation_2022,6.0,6.0,0.0,observation-driven,6.065010555799253,0.5730882257363766,32.82196449108579,2.757666018073857,0.9568123436713017,-9.702753618429625
3,bauxite -> bauxite_non_aluminum_use,0.0015691667314590178,0.22500543675587395,0.022630953733093408,0.5195877989101517,0.23277581060088082,0.0,1,observation_2022,164.00915,164.00915,0.0,structure-determined,176.72598165097804,36.3736349096738,228.35278509822302,63.80389905484051,0.6750032872533012,-0.8091480961511598
4,bauxite -> bauxite_refining_to_alumina,0.0017624247537893385,0.00038854971923783115,0.02428488409944769,0.9746569158837938,0.0006696502975206324,0.0,1,observation_2022,3280.183,3280.183,0.0,structure-determined,3232.8357176511154,137.053406509133,4323.083475070617,204.95452383237895,0.5528382452305736,-5.319461786123616
5,import_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.0027659154843133996,0.0,0.04427217216957329,0.9557278278304266,0.0,0.0,0,,,,,structure-determined,1245.1367938644312,142.0877236354045,1316.6145607598844,56.47715628035028,-5.3294718226237014,-1.2656049206982116
6,bauxite_refining_to_alumina -> waste_bauxite,0.0009687805013788881,0.002336718598818027,0.02340938843177074,0.9315212120798051,0.0427326808896062,0.0,1,observation_2022,1804.10065,1804.10065,0.0,structure-determined,1791.2038786231599,115.09528396644605,2320.9555161767867,236.55698831640098,0.7632753447732635,-2.239425016880374
7,bauxite_refining_to_alumina -> export_alumina,0.0046919760991053355,0.7459987267046867,0.01335874417703202,0.1923367825884322,0.04830574652984919,0.0,1,observation_2022,174.0,174.0,0.0,observation-driven,188.48109510147177,16.279592072529322,464.77139522715703,39.384366033577514,0.8291404262812879,-7.015227816289625
8,bauxite_refining_to_alumina -> alumina_non_aluminum_use,0.0013171616513861146,0.14510239151926582,0.022651700003034323,0.685139584753368,0.14710632372433166,0.0,1,observation_2022,744.628,744.628,0.0,structure-determined,675.5863383234198,49.20637877655286,779.4436423141839,91.43173699477364,0.71036644837136,-1.1358999337035531
9,bauxite_refining_to_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.004226438822813875,0.08068618272635238,0.03395913157437942,0.8389810271306242,0.04637365856864387,0.0,1,observation_2022,557.45435,557.45435,0.0,structure-determined,574.5421975465357,41.335796453716235,758.0083207957487,61.8228600429095,0.5529517130826017,-2.967609766385352
10,primary_smelting_hall_hauroult_to_aluminum -> waste_alumina,0.002786701649346081,0.0014444736831065248,0.03670395477686988,0.9485989999703394,0.013252571569684192,0.0,1,observation_2022,1352.934,1352.934,0.0,structure-determined,894.5372756948749,128.92860230449594,971.9884845900453,174.8128400313935,0.4560588787045964,-0.44305217443559347
11,primary_smelting_hall_hauroult_to_aluminum -> remelting,0.0034611732419948084,0.002017560015726908,0.031865295868306054,0.8097147846710941,0.01622916951497081,0.1401731899299021,1,observation_2022,528.7105257,528.7105257,0.0,structure-determined,654.4493808541677,64.34828411746707,790.3914932944954,127.59996216017461,0.7456844883651115,-1.065377372680419
12,primary_smelting_hall_hauroult_to_aluminum -> refining,0.005039823682388106,0.0035078191991157904,0.03299372915361256,0.837327708100528,0.029904738066063804,0.0962660054806798,1,observation_2022,332.2894743,332.2894743,0.0,structure-determined,269.73759851977,57.787854821294744,313.1389931216936,99.9526745216045,0.6657400781653358,-0.43421944244766053
13,import_unwrought_aluminum_ingot -> remelting,0.0002716979403253814,0.18385013401279432,0.021921003478308408,0.5855795166325306,0.09808224598794776,0.11056709988841883,1,observation_2022,2829.794168,2829.794168,0.0,structure-determined,2748.4345304249036,94.04474953789864,3592.2142315800734,193.3548994249822,0.7634305032399353,-4.363890978012374
14,import_unwrought_aluminum_ingot -> refining,0.002035766325629768,0.11273240474831728,0.0312922856250848,0.7744118740797565,0.0668069023783596,0.014756533168481856,1,observation_2022,1320.205832,1320.205832,0.0,structure-determined,1269.2129308029282,49.57755638036188,1589.0230093686755,92.16070924774019,0.7106132665803426,-3.4701347372018967
15,remelting -> loss_remelting,0.00024703018213304267,0.0,0.04421852343184067,0.6440538852054295,0.3117275913627299,0.0,0,,,,,structure-determined,140.78297909493654,85.7344935790504,159.91037255540172,97.58075228309573,0.22806123644223486,-0.19601604837984726
16,remelting -> wrought_aluminum_ingot,0.0003276606130590705,0.00035086514899563637,0.02809913068425043,0.9714869050732388,6.309909351512853e-05,0.0,1,observation_2022,8005.61,8005.61,0.0,structure-determined,8541.048104686273,563.1771781613052,9778.56276562939,777.4528101134325,0.4752625995062527,-1.5917553385170207
17,refining -> loss_refining,0.002393957185012808,0.0,0.03347972315132923,0.6585421098126172,0.3079781670360535,0.0,0,,,,,structure-determined,78.77275885792805,34.609457757774486,89.07317259744157,52.077583598075535,0.5583401296570076,-0.19778977878486198
18,refining -> cast_aluminum_ingot,0.0034006620408613664,0.0003494161910454418,0.034434753562815314,0.9649653323972541,0.0002504978488851882,0.0,1,observation_2022,2490.138,2490.138,0.0,structure-determined,2366.4952138919125,140.57943141255072,2607.210044408985,131.399744943028,-0.14460205269216453,-1.8319276846499302
19,alloying_element_si -> remelting,0.00022176691477548703,0.0,0.051827788309379313,0.7174232852851916,0.23074892640542913,0.0,0,,,,,structure-determined,652.6022093748326,251.2221295125451,319.23877033415454,92.99206685655929,-6.29833819719795,3.584858905812823
20,alloying_element_si -> refining,0.0019446497872403052,0.0,0.03929317486781847,0.8106969315316588,0.15000989360052264,0.0,0,,,,,structure-determined,276.36889076949154,107.75617489942724,131.39093922059712,53.7558867456049,-3.018206690733752,2.6969688405474566
21,alloying_element_mg -> remelting,0.0002292885796419355,0.0,0.24545392026030938,0.693888674325812,0.060657405413878526,0.0,0,,,,,structure-determined,184.00632045675397,104.45441786877747,80.73564793856336,35.185223418934285,-7.813187301331778,2.9350580295766258
