flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
0,1,3,bauxite_mining,bauxite,164.00915,,,,2022,160.97351580906346,160.55201404240972,32.80183,295.21647
1,2,3,import_of_bauxite,bauxite,3280.183,,,,2022,3261.5000605731348,3258.4225211466346,656.0366,5904.3294000000005
2,3,85,bauxite,export_bauxite,6.0,,,,2022,6.071593046774518,6.065010555799253,1.2000000000000002,10.8
3,3,86,bauxite,bauxite_non_aluminum_use,164.00915,,,,2022,177.05811257810012,176.72598165097804,32.80183,295.21647
4,3,5,bauxite,bauxite_refining_to_alumina,3280.183,,,,2022,3234.8015820764012,3232.8357176511154,656.0366,5904.3294000000005
5,4,6,import_alumina,primary_smelting_hall_hauroult_to_aluminum,,,,,2022,1240.1453613888405,1245.1367938644312,0.0,14410.098
6,5,87,bauxite_refining_to_alumina,waste_bauxite,1804.10065,,,,2022,1791.7541389969913,1791.2038786231599,360.82013000000006,3247.38117
7,5,88,bauxite_refining_to_alumina,export_alumina,174.0,,,,2022,189.09158318410508,188.48109510147177,34.800000000000004,313.2
8,5,89,bauxite_refining_to_alumina,alumina_non_aluminum_use,744.628,,,,2022,674.636062990364,675.5863383234198,148.9256,1340.3304
9,5,6,bauxite_refining_to_alumina,primary_smelting_hall_hauroult_to_aluminum,557.45435,,,,2022,575.953679258368,574.5421975465357,111.49087,1003.41783
10,6,90,primary_smelting_hall_hauroult_to_aluminum,waste_alumina,1352.934,,,,2022,892.7219557975272,894.5372756948749,270.5868,2435.2812
11,6,8,primary_smelting_hall_hauroult_to_aluminum,remelting,528.7105257,,,,2022,650.7421309897936,654.4493808541677,105.74210513999999,951.67894626
12,6,9,primary_smelting_hall_hauroult_to_aluminum,refining,332.2894743,,,,2022,271.8004921718622,269.73759851977,66.45789486,598.12105374
13,7,8,import_unwrought_aluminum_ingot,remelting,2829.794168,,,,2022,2744.7955333619766,2748.4345304249036,565.9588335999999,5093.629502399999
14,7,9,import_unwrought_aluminum_ingot,refining,1320.205832,,,,2022,1269.418264235929,1269.2129308029282,264.0411664,2376.3704976000004
15,8,91,remelting,loss_remelting,,,,,2022,112.9419617729306,140.78297909493654,0.0,14410.098
16,8,24,remelting,wrought_aluminum_ingot,8005.61,,,,2022,8407.725299216288,8541.048104686273,1601.122,14410.098
17,9,92,refining,loss_refining,,,,,2022,76.32103714208968,78.77275885792805,0.0,14410.098
18,9,25,refining,cast_aluminum_ingot,2490.138,,,,2022,2353.527980827987,2366.4952138919125,498.0276,4482.2484
19,10,8,alloying_element_si,remelting,,,,,2022,632.1453065288613,652.6022093748326,0.0,14410.098
20,10,9,alloying_element_si,refining,,,,,2022,269.80369055561766,276.36889076949154,0.0,14410.098
21,12,8,alloying_element_mg,remelting,,,,,2022,137.3357233976731,184.00632045675397,0.0,14410.098
22,12,9,alloying_element_mg,refining,,,,,2022,0.5825324567011327,1.167511046382373,0.0,14410.098
23,16,8,alloying_element_other,remelting,,,,,2022,29.919071865486075,39.33047560169098,0.0,14410.098
24,16,9,alloying_element_other,refining,,,,,2022,30.33576410795763,39.83296028645728,0.0,14410.098
25,17,18,import_scrap,eol_scrap_generated,685.0,,,,2022,687.4517898052146,687.4406168516857,137.0,1233.0
26,18,93,eol_scrap_generated,export_eol_scrap,2000.0,,,,2022,1897.3929682607054,1904.8422433648038,400.0,3600.0
27,18,94,eol_scrap_generated,loss_eol_scrap,,,,,2022,1943.134782639618,2006.4521749382143,0.0,14410.098
28,18,19,eol_scrap_generated,eol_scrap_recycled,1590.0,,,,2022,1821.9354672332618,1840.219611461298,318.0,2862.0
29,19,8,eol_scrap_recycled,remelting,,,,,2022,1240.0502648104316,1257.8622400938248,0.0,14410.098
30,19,9,eol_scrap_recycled,refining,,,,,2022,582.5118348735745,582.3863532814128,0.0,14410.098
31,20,95,forming_scrap_generated,loss_forming_scrap,,,,,2022,62.57569610153498,65.45639612043642,0.0,14410.098
32,20,21,forming_scrap_generated,forming_scrap_recycled,2083.0,,,,2022,2256.7154376267686,2314.3377185509316,416.6,3749.4
33,21,8,forming_scrap_recycled,remelting,,,,,2022,2257.7304815405723,2314.833106880659,0.0,14410.098
34,21,9,forming_scrap_recycled,refining,,,,,2022,0.41073119083928994,1.2629262948209712,0.0,14410.098
35,22,96,fabrication_scrap_generated,loss_fabrication_scrap,,,,,2022,36.96561303009786,37.48428362152658,0.0,14410.098
36,22,23,fabrication_scrap_generated,fabrication_scrap_recycled,,,,,2022,812.9334418183015,815.1540507852732,0.0,14410.098
37,23,8,fabrication_scrap_recycled,remelting,,,,,2022,813.0863782725185,814.4793478170966,0.0,14410.098
38,23,9,fabrication_scrap_recycled,refining,,,,,2022,0.6125883696716656,1.3358438086625852,0.0,14410.098
39,24,42,wrought_aluminum_ingot,1xxx,,,,,2022,1290.851463939779,1309.726476082508,0.0,14410.098
40,24,43,wrought_aluminum_ingot,2xxx,,,,,2022,153.28495460845474,182.95268669085607,0.0,14410.098
41,24,44,wrought_aluminum_ingot,3xxx,,,,,2022,1616.9258829360303,1652.1749446072013,0.0,14410.098
42,24,45,wrought_aluminum_ingot,4xxx,,,,,2022,91.25859198056128,111.49710657377167,0.0,14410.098
43,24,46,wrought_aluminum_ingot,5xxx,,,,,2022,2124.6370377957664,2106.7934673518594,0.0,14410.098
44,24,47,wrought_aluminum_ingot,6xxx,,,,,2022,2655.032328965777,2641.617911869053,0.0,14410.098
45,24,48,wrought_aluminum_ingot,7xxx,,,,,2022,444.8354335505968,441.4676726995307,0.0,14410.098
46,24,49,wrought_aluminum_ingot,8xxx,,,,,2022,43.10405254203704,86.71908805566234,0.0,14410.098
47,25,26,cast_aluminum_ingot,36x,,,,,2022,121.39013232862084,125.02796441729936,0.0,14410.098
48,25,27,cast_aluminum_ingot,38x,,,,,2022,1156.1291569559373,1166.7221425767486,0.0,14410.098
49,25,28,cast_aluminum_ingot,2xx,,,,,2022,5.94357736503681,6.00733221514112,0.0,14410.098
50,25,29,cast_aluminum_ingot,3xx,,,,,2022,494.85349357047414,504.37173777824194,0.0,14410.098
51,25,30,cast_aluminum_ingot,4xx,,,,,2022,7.921581351170753,8.066357094529332,0.0,14410.098
