flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
20,alloying_element_si -> refining,0.002239067903269436,0.41011424629218723,0.5898857537078127,1,USGS value 1,110.0,110.0,0.0,structure-determined,115.52978935553418,31.621930686071693,,,,
21,alloying_element_mg -> remelting,0.0023408013265056858,0.9542126462122118,0.045787353787788206,1,USGS value 1,70.53,70.53,0.0,observation-driven,73.57756999908673,20.258299087120488,,,,
22,alloying_element_mg -> refining,11.112431905368833,0.9998811426455549,0.00011885735444506418,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.23516801970998746,0.17779849106019993,,,,
23,alloying_element_other -> remelting,0.027884956876261417,0.9961563828497478,0.0038436171502521416,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.287541689415114,5.825269047272329,,,,
24,alloying_element_other -> refining,0.029098572035500838,0.9546096538307218,0.04539034616927827,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.19123208978186,5.669976698808211,,,,
25,import_scrap -> eol_scrap_generated,0.001089451769044738,0.7082506634948785,0.2917493365051214,1,USGS value 1,720.0,720.0,0.0,observation-driven,718.740075214436,35.66931159086275,,,,
26,eol_scrap_generated -> export_eol_scrap,0.00048012521934873457,0.3379918030461383,0.6620081969538617,1,USGS value 1,1570.0,1570.0,0.0,structure-determined,1572.6472976314199,77.9837733249757,,,,
27,eol_scrap_generated -> loss_eol_scrap,0.0003224419491491264,0.014250994289418789,0.9857490057105811,1,USGS value 1,1555.0,1555.0,0.0,structure-determined,1694.8978038362557,395.18978948165,,,,
28,eol_scrap_generated -> eol_scrap_recycled,0.002145044775167785,0.0017367465844512777,0.9982632534155487,1,USGS value 1,1727.0,1727.0,0.0,structure-determined,2358.5492889766883,231.31516650640458,,,,
29,eol_scrap_recycled -> remelting,0.001940356518450115,0.0050015936073145644,0.9949984063926854,1,USGS value 1,1070.0,1070.0,0.0,structure-determined,1568.8743068062229,207.93791712953416,,,,
30,eol_scrap_recycled -> refining,0.0031699297012576237,0.008095731055642966,0.991904268944357,1,USGS value 1,658.0,658.0,0.0,structure-determined,790.0720255860559,127.10312980454276,,,,
31,forming_scrap_generated -> loss_forming_scrap,0.00273272231150703,0.5371845120038987,0.46281548799610134,1,USGS value 1,87.0,87.0,0.0,observation-driven,81.89222695355335,25.2932058261146,,,,
32,forming_scrap_generated -> forming_scrap_recycled,0.0026090226948717833,0.0005996325599837844,0.9994003674400161,1,USGS value 1,2665.0,2665.0,0.0,structure-determined,2764.14628445961,296.83767231353977,,,,
33,forming_scrap_recycled -> remelting,0.0014514415888887166,0.0010682211814138098,0.9989317788185862,1,USGS value 1,2677.0,2677.0,0.0,structure-determined,2768.899554468907,297.8060376881208,,,,
34,forming_scrap_recycled -> refining,11.11377461739859,0.9997603418839077,0.00023965811609222225,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.23614356390738478,0.1828363093200356,,,,
35,fabrication_scrap_generated -> loss_fabrication_scrap,0.015086059508769241,0.30675349106334504,0.693246508936655,1,USGS value 1,49.0,49.0,0.0,structure-determined,47.53694486546404,14.381108284064327,,,,
36,fabrication_scrap_generated -> fabrication_scrap_recycled,0.022025356503791522,0.0005350521137337165,0.9994649478862663,1,USGS value 1,971.0,971.0,0.0,structure-determined,936.0754236124988,126.27680601402248,,,,
37,fabrication_scrap_recycled -> remelting,0.01167546340439881,0.0011194933587577237,0.9988805066412422,1,USGS value 1,922.0,922.0,0.0,structure-determined,936.4415811423089,126.35361894075224,,,,
38,fabrication_scrap_recycled -> refining,11.123987119071007,0.9988425006409958,0.0011574993590042829,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.24035160760194862,0.1799593621131345,,,,
