flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
86,2xxx -> extrusion,0.4803894885212016,0.00028676577282510564,0.9997132342271748,1,USGS value 1,108.0,108.0,0.0,structure-determined,68.84647573476855,31.77129754497044,,,,
87,2xxx -> drawing,0.7169661108391773,0.24901596053402245,0.7509840394659776,1,USGS value 1,3.0,3.0,0.0,structure-determined,2.923005569734799,1.294455203326927,,,,
88,2xxx -> other_milling_processes,0.5941644440377489,0.07512061961655234,0.9248793803834476,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.9041501758171515,2.603891441741312,,,,
89,3xxx -> rolling,0.0035460427434897044,7.756593900913088e-05,0.9999224340609909,1,USGS value 1,2417.0,2417.0,0.0,structure-determined,1397.1737698783204,534.4666204504783,,,,
90,3xxx -> extrusion,0.004311319531579581,0.002907984293908372,0.9970920157060916,1,USGS value 1,358.0,358.0,0.0,structure-determined,346.41437531815376,152.94517332260187,,,,
91,3xxx -> drawing,0.0629895392177485,0.008134368373977775,0.9918656316260223,1,USGS value 1,56.0,56.0,0.0,structure-determined,36.21028685481686,19.23108149648869,,,,
92,3xxx -> other_milling_processes,0.07853682933691807,0.06314659641156377,0.9368534035884363,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.467580135829124,7.634623011887409,,,,
93,4xxx -> rolling,1.5723704409371493,0.001774152579927257,0.9982258474200728,1,USGS value 1,24.0,24.0,0.0,structure-determined,22.095248219986733,10.164650818933982,,,,
94,4xxx -> other_milling_processes,1.6397983255253223,0.00011329532399792378,0.999886704676002,1,USGS value 1,93.0,93.0,0.0,structure-determined,58.93183407240122,21.257369970782168,,,,
95,5xxx -> rolling,0.0019350262839868066,0.00013588906801406995,0.9998641109319859,1,USGS value 1,2472.0,2472.0,0.0,structure-determined,2089.8188327166504,764.774685957187,,,,
96,5xxx -> extrusion,0.0027440373019816857,0.020502409399236626,0.9794975906007634,1,USGS value 1,169.0,169.0,0.0,structure-determined,170.88600295033385,73.1434565377994,,,,
97,5xxx -> drawing,0.061036929965531644,0.0027978998922441804,0.9972021001077559,1,USGS value 1,97.0,97.0,0.0,structure-determined,49.525903918318136,25.2139962584607,,,,
98,5xxx -> other_milling_processes,0.07500396607620034,0.040497519265376265,0.9595024807346236,1,USGS value 1,23.0,23.0,0.0,structure-determined,23.490168969339265,9.921723910172844,,,,
99,6xxx -> rolling,0.001246318501099176,0.0012713945292091757,0.9987286054707908,1,USGS value 1,1007.0,1007.0,0.0,structure-determined,943.9132241429926,415.3904778380149,,,,
100,6xxx -> extrusion,0.0019981174418609855,0.00018463006069770443,0.9998153699393024,1,USGS value 1,2087.0,2087.0,0.0,structure-determined,2126.3813852098483,400.1072742089483,,,,
101,6xxx -> drawing,0.06028959361018211,0.0018820538358720808,0.998117946164128,1,USGS value 1,119.0,119.0,0.0,structure-determined,55.23627683941546,27.38013371084787,,,,
102,6xxx -> other_milling_processes,0.11591046330879656,0.38507309794225203,0.6149269020577479,1,USGS value 1,6.0,6.0,0.0,structure-determined,6.019138793188206,2.591648306128069,,,,
103,7xxx -> rolling,0.042919199672504266,0.00036108127150077826,0.9996389187284992,1,USGS value 1,322.0,322.0,0.0,structure-determined,157.17155826504734,67.92685630681711,,,,
104,7xxx -> extrusion,0.04367750810448819,0.00047601526127695026,0.9995239847387231,1,USGS value 1,278.0,278.0,0.0,structure-determined,152.5928464142654,70.24531012086668,,,,
105,7xxx -> drawing,0.28037109852496456,0.6367846247357164,0.3632153752642835,1,USGS value 1,3.0,3.0,0.0,observation-driven,2.947004056681231,1.29803377193992,,,,
