flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
80,die_cast -> export_cast_semifinished_products,USGS value 1,18.0,4.0,3.0,4.0,2.8,0.15555555555555556
81,1xxx -> rolling,USGS value 1,1116.0,1.0,1.0,3.0,880.4,0.7888888888888889
82,1xxx -> extrusion,USGS value 1,274.0,1.0,1.0,3.0,216.15555555555554,0.7888888888888889
83,1xxx -> drawing,USGS value 1,284.0,1.0,1.0,3.0,224.04444444444442,0.7888888888888889
84,1xxx -> other_milling_processes,USGS value 1,54.0,1.0,1.0,3.0,42.6,0.7888888888888889
85,2xxx -> rolling,USGS value 1,122.0,1.0,1.0,3.0,96.24444444444444,0.7888888888888889
86,2xxx -> extrusion,USGS value 1,108.0,1.0,1.0,3.0,85.2,0.7888888888888889
87,2xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,2.3666666666666667,0.7888888888888889
88,2xxx -> other_milling_processes,USGS value 1,6.0,1.0,1.0,3.0,4.733333333333333,0.7888888888888889
89,3xxx -> rolling,USGS value 1,2417.0,1.0,1.0,3.0,1906.7444444444443,0.7888888888888889
90,3xxx -> extrusion,USGS value 1,358.0,1.0,1.0,3.0,282.4222222222222,0.7888888888888889
91,3xxx -> drawing,USGS value 1,56.0,1.0,1.0,3.0,44.17777777777778,0.7888888888888889
92,3xxx -> other_milling_processes,USGS value 1,18.0,1.0,1.0,3.0,14.2,0.7888888888888889
93,4xxx -> rolling,USGS value 1,24.0,1.0,1.0,3.0,18.933333333333334,0.7888888888888889
94,4xxx -> other_milling_processes,USGS value 1,93.0,1.0,1.0,3.0,73.36666666666666,0.7888888888888889
95,5xxx -> rolling,USGS value 1,2472.0,1.0,1.0,3.0,1950.1333333333332,0.7888888888888889
96,5xxx -> extrusion,USGS value 1,169.0,1.0,1.0,3.0,133.32222222222222,0.7888888888888889
97,5xxx -> drawing,USGS value 1,97.0,1.0,1.0,3.0,76.52222222222223,0.788888888888889
98,5xxx -> other_milling_processes,USGS value 1,23.0,1.0,1.0,3.0,18.144444444444442,0.7888888888888888
99,6xxx -> rolling,USGS value 1,1007.0,1.0,1.0,3.0,794.411111111111,0.7888888888888889
100,6xxx -> extrusion,USGS value 1,2087.0,1.0,1.0,3.0,1646.411111111111,0.7888888888888889
101,6xxx -> drawing,USGS value 1,119.0,1.0,1.0,3.0,93.87777777777778,0.7888888888888889
