node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
3,2,3,0.00716833702289624,0.0005501146091863423,0.02,3984.2463464106995,79.684926928214,-0.005196951568301593,0.0002491672680296433,0.005196951568301593,-0.25984757841507966
3,3,3,0.049862454186204,0.011465192595054085,0.02,3984.2463464106995,79.684926928214,0.0015119901449776932,0.008014177551901267,0.006556819791348994,0.07559950724888466
3,4,3,0.9429692087908997,0.011495558918200798,0.02,3984.2463464106995,79.684926928214,0.0036849614233239137,0.008018045581089995,0.00703562890027717,0.18424807116619568
5,6,4,0.5361595903246611,0.02816810263254595,0.02,3784.941337571323,75.69882675142647,0.020179660004035274,0.01382554127812225,0.02106419320252626,1.0089830002017637
5,7,4,0.10767361335032928,0.008549699041773662,0.02,3784.941337571323,75.69882675142647,-0.04419475729966435,0.004695836717750209,0.04419475729966435,-2.2097378649832176
5,8,4,0.18055738387501136,0.01854654414803578,0.02,3784.941337571323,75.69882675142647,0.022195197632509767,0.010699728904962277,0.022289160027811214,1.1097598816254883
5,9,4,0.1756094124499982,0.013572642845201155,0.02,3784.941337571323,75.69882675142647,0.0018198996631192234,0.008903780873877408,0.007260111168660763,0.09099498315596116
6,10,3,0.46778889314325955,0.06327385151113493,0.031636925755567466,1970.4841761541038,62.340061583507904,0.019841031174729636,0.018046990032393427,0.022342576253532417,0.6271478881363184
6,11,3,0.38122385291310307,0.051698958154239395,0.025849479077119698,1970.4841761541038,50.93598948329095,-0.015294013604485315,0.018642361820536583,0.019638145175339617,-0.5916565497841152
6,12,3,0.1509872539436374,0.039537810454176495,0.02,1970.4841761541038,39.40968352308208,-0.0045470175702442776,0.01574939149415563,0.013025681486824967,-0.22735087851221386
7,13,2,0.6931672175033361,0.013996507466370298,0.02,4577.479811453605,91.54959622907211,-0.009624712588477085,0.008375572567134901,0.010667646648069002,-0.4812356294238543
7,14,2,0.30683278249666385,0.013996507466370298,0.02,4577.479811453605,91.54959622907211,0.009624712588477123,0.008375572567134901,0.010667646648069032,0.48123562942385617
8,15,2,0.016121393038384304,0.008025771017085966,0.02,8184.864834600247,163.69729669200495,-0.0050805313964876605,0.007398596942945624,0.007598711269572056,-0.25402656982438304
