flow_idx,from_node,from_node_name,to_node_name,share_map,share_observed
55,26,36x,die_cast,1.0,
56,27,38x,die_cast,1.0,
57,28,2xx,sand_cast,0.33383794663687266,
58,29,3xx,sand_cast,0.3371215774139108,
59,30,4xx,sand_cast,0.333298375574706,
60,31,5xx,sand_cast,0.33388914348968807,
61,32,7xx,sand_cast,0.33322396144879857,
62,33,other,sand_cast,0.3040010844912365,
63,28,2xx,permanent_semi_permanent_mold_cast,0.6661620533631273,
64,29,3xx,permanent_semi_permanent_mold_cast,0.6628784225860891,
65,30,4xx,permanent_semi_permanent_mold_cast,0.666701624425294,
66,31,5xx,permanent_semi_permanent_mold_cast,0.666110856510312,
67,32,7xx,permanent_semi_permanent_mold_cast,0.6667760385512014,
68,33,other,permanent_semi_permanent_mold_cast,0.6052251587132649,
69,33,other,other_cast,0.09077375679549864,
70,25,cast_aluminum_ingot,export_cast_aluminum_ingot,0.11119475643101946,
71,24,wrought_aluminum_ingot,export_wrought_aluminum_ingot,0.012681426387883315,
72,34,die_cast,scrap_cast,0.2631066773927383,
73,35,scrap_cast,die_cast,1.0,
74,36,sand_cast,scrap_sand_cast,0.38935869592570976,
75,37,scrap_sand_cast,sand_cast,1.0,
76,38,permanent_semi_permanent_mold_cast,scrap_semi_permanent_mold_cast,0.24877412842263247,
77,39,scrap_semi_permanent_mold_cast,permanent_semi_permanent_mold_cast,1.0,
78,40,other_cast,scrap_other_cast,0.39539590825605925,
79,41,scrap_other_cast,other_cast,1.0,
80,34,die_cast,export_cast_semifinished_products,0.008974696906690192,
81,42,1xxx,rolling,0.6927475397728559,
82,42,1xxx,extrusion,0.19190782374441548,
83,42,1xxx,drawing,0.07826832996928697,
84,42,1xxx,other_milling_processes,0.03707630651344155,
85,43,2xxx,rolling,0.476554537784659,
86,43,2xxx,extrusion,0.46363841819205487,
87,43,2xxx,drawing,0.019901493989624694,
88,43,2xxx,other_milling_processes,0.03990555003366154,
89,44,3xxx,rolling,0.7641203717667124,
90,44,3xxx,extrusion,0.20388997683031307,
91,44,3xxx,drawing,0.02165812049809656,
92,44,3xxx,other_milling_processes,0.01033153090487781,
93,45,4xxx,rolling,0.28091259018221487,
94,45,4xxx,other_milling_processes,0.7190874098177852,
95,46,5xxx,rolling,0.8886895260514732,
96,46,5xxx,extrusion,0.07821123002402963,
97,46,5xxx,drawing,0.022653035465073107,
98,46,5xxx,other_milling_processes,0.010446208459423963,
99,47,6xxx,rolling,0.29248355498684836,
100,47,6xxx,extrusion,0.6885189618051744,
101,47,6xxx,drawing,0.017116284132812257,
102,47,6xxx,other_milling_processes,0.001881199075164806,
103,48,7xxx,rolling,0.3270039722444542,
104,48,7xxx,extrusion,0.31334729725602617,
105,48,7xxx,drawing,0.006027374127638139,
106,48,7xxx,other_milling_processes,0.35362135637188147,
107,49,8xxx,rolling,0.09558090078018085,
108,49,8xxx,extrusion,0.46194863909163203,
109,49,8xxx,drawing,0.40166728513465244,
110,49,8xxx,other_milling_processes,0.04080317499353472,
111,34,die_cast,building_construction,0.009749379041692867,
112,34,die_cast,transportation_auto,0.5098542150445813,
113,34,die_cast,transportation_other,0.07806738682324339,
114,34,die_cast,machine_industry,0.018762127946440398,
115,34,die_cast,electrical_equipment,0.02584409970374209,
116,34,die_cast,consumer_durables,0.04773500109309848,
117,34,die_cast,other_end_uses,0.037906416047772944,
118,36,sand_cast,transportation_auto,0.42982528571259215,
119,36,sand_cast,transportation_other,0.08675404279743017,
120,36,sand_cast,machine_industry,0.012495801365060762,
121,36,sand_cast,electrical_equipment,0.017016340030259737,
122,36,sand_cast,consumer_durables,0.033054025481478774,
123,36,sand_cast,other_end_uses,0.031495808687468804,
124,38,permanent_semi_permanent_mold_cast,transportation_auto,0.499320838694756,
125,38,permanent_semi_permanent_mold_cast,transportation_other,0.09032774777097434,
126,38,permanent_semi_permanent_mold_cast,machine_industry,0.02367132871788919,
127,38,permanent_semi_permanent_mold_cast,electrical_equipment,0.03278936798128649,
128,38,permanent_semi_permanent_mold_cast,consumer_durables,0.06074989272094146,
129,38,permanent_semi_permanent_mold_cast,other_end_uses,0.044366695691520124,
130,40,other_cast,other_end_uses,0.6046040917439408,
131,50,import_mill_semifinished_products,rolling,0.7419869985297056,
132,50,import_mill_semifinished_products,extrusion,0.023376337635093183,
133,50,import_mill_semifinished_products,drawing,0.13947205476372487,
134,50,import_mill_semifinished_products,other_milling_processes,0.00023926836910686424,
135,50,import_mill_semifinished_products,sheet_plate,0.00024307466485432432,
136,50,import_mill_semifinished_products,foil,0.08023062457808398,
137,50,import_mill_semifinished_products,extruded_products,0.00024228036893936402,
138,50,import_mill_semifinished_products,wire,0.004096929701773911,
139,50,import_mill_semifinished_products,forging_impacts,0.00023286685776877095,
140,50,import_mill_semifinished_products,powerder_paste,0.009879564530949276,
141,51,rolling,scrap_rolling,0.24602253190466444,
142,51,rolling,sheet_plate,0.6394015395137413,
143,51,rolling,foil,0.06880959666400652,
144,51,rolling,export_milling_semifinished_products,0.04576633191758777,
145,52,scrap_rolling,forming_scrap_generated,1.0,
146,53,extrusion,scrap_extrusion,0.2408580044462956,
147,53,extrusion,extruded_products,0.7383088364544265,
148,53,extrusion,export_milling_semifinished_products,0.020833159099277958,
149,54,scrap_extrusion,forming_scrap_generated,1.0,
150,55,drawing,scrap_drawing,0.32192741681068915,
151,55,drawing,wire,0.6425855242924423,
152,55,drawing,export_milling_semifinished_products,0.03548705889686853,
153,56,scrap_drawing,forming_scrap_generated,1.0,
154,57,other_milling_processes,scrap_other_milling_processes,0.4689964951033692,
155,57,other_milling_processes,forging_impacts,0.4199185742602531,
156,57,other_milling_processes,powerder_paste,0.10979010377185891,
157,57,other_milling_processes,export_milling_semifinished_products,0.001294826864518891,
158,58,scrap_other_milling_processes,forming_scrap_generated,1.0,
159,59,sheet_plate,scrap_sheet_plate,0.1874520760254614,
160,59,sheet_plate,building_construction,0.05219896829337226,
161,59,sheet_plate,transportation_auto,0.1706449830130821,
162,59,sheet_plate,transportation_other,0.12100468846691824,
163,59,sheet_plate,machine_industry,0.06155562608894691,
164,59,sheet_plate,electrical_equipment,0.03842424668089048,
165,59,sheet_plate,consumer_durables,0.059477959390123215,
166,59,sheet_plate,container_packages,0.30227355408185047,
167,59,sheet_plate,other_end_uses,0.00696789795935482,
168,60,scrap_sheet_plate,fabrication_scrap_generated,1.0,
169,61,foil,scrap_foil,0.0495153177555742,
170,61,foil,building_construction,0.025696310572198434,
171,61,foil,transportation_auto,0.055786811245451165,
172,61,foil,transportation_other,0.017163763246196322,
173,61,foil,machine_industry,0.0046872402089582835,
174,61,foil,electrical_equipment,0.007983026561010997,
175,61,foil,consumer_durables,0.2098050659318962,
176,61,foil,container_packages,0.6278071059207612,
177,61,foil,other_end_uses,0.0015553585579531134,
178,62,scrap_foil,fabrication_scrap_generated,1.0,
179,63,extruded_products,scrap_extruded_products,0.04410600556017779,
180,63,extruded_products,building_construction,0.3412740914480975,
181,63,extruded_products,transportation_auto,0.1135418274438308,
182,63,extruded_products,transportation_other,0.17970626838854856,
183,63,extruded_products,machine_industry,0.09772907772010139,
184,63,extruded_products,electrical_equipment,0.10777258898120813,
185,63,extruded_products,consumer_durables,0.09982491216208975,
186,63,extruded_products,other_end_uses,0.016045228295945988,
187,64,scrap_extruded_products,fabrication_scrap_generated,1.0,
188,65,wire,building_construction,0.032267064733127584,
189,65,wire,transportation_other,0.023218516701125333,
190,65,wire,machine_industry,0.01637409691648607,
191,65,wire,electrical_equipment,0.8997020128978332,
192,65,wire,consumer_durables,0.01897438588211641,
193,65,wire,other_end_uses,0.00946392286931143,
194,66,forging_impacts,transportation_auto,0.22830560430990213,
195,66,forging_impacts,transportation_other,0.6358054685283893,
196,66,forging_impacts,machine_industry,0.03150597451342316,
197,66,forging_impacts,electrical_equipment,0.0031687628504039264,
198,66,forging_impacts,consumer_durables,0.06920128337285178,
199,66,forging_impacts,container_packages,0.0005370925510657294,
200,66,forging_impacts,other_end_uses,0.031475813873964205,
201,67,powerder_paste,other_end_uses,1.0,
202,68,import_finished_consumption,building_construction,0.07190672976203112,
203,68,import_finished_consumption,transportation_auto,0.23133687524871208,
204,68,import_finished_consumption,transportation_other,0.07994319284724158,
205,68,import_finished_consumption,machine_industry,0.08738065855240044,
206,68,import_finished_consumption,electrical_equipment,0.20432413221166287,
207,68,import_finished_consumption,consumer_durables,0.324820351711904,
208,68,import_finished_consumption,container_packages,0.00014407764610685383,
209,68,import_finished_consumption,other_end_uses,0.00014398201994109483,
210,69,building_construction,export_finished_consumption,0.04077299017039365,
211,69,building_construction,consumption_building_construction,0.9592270098296063,
212,70,transportation_auto,export_finished_consumption,0.25723924554484695,
213,70,transportation_auto,consumption_transportation_auto,0.7427607544551531,
214,71,transportation_other,export_finished_consumption,0.14880676451344382,
215,71,transportation_other,consumption_transportation_other,0.8511932354865562,
216,72,machine_industry,export_finished_consumption,0.15565315848695366,
217,72,machine_industry,consumption_machine_industry,0.8443468415130464,
218,73,electrical_equipment,export_finished_consumption,0.18942586538679754,
219,73,electrical_equipment,consumption_electrical_equipment,0.8105741346132024,
220,74,consumer_durables,export_finished_consumption,0.13180464703768566,
221,74,consumer_durables,consumption_consumer_durables,0.8681953529623144,
222,75,container_packages,export_finished_consumption,0.00023499714758885696,
223,75,container_packages,consumption_container_packages,0.9997650028524111,
224,76,other_end_uses,export_finished_consumption,0.0014973721660835008,
225,76,other_end_uses,consumption_other_end_uses,0.9985026278339164,
226,77,eol_scrap_building_construction,eol_scrap_generated,1.0,
227,78,eol_scrap_transportation_auto,eol_scrap_generated,1.0,
228,79,eol_scrap_transportation_other,eol_scrap_generated,1.0,
229,80,eol_scrap_machine_industry,eol_scrap_generated,1.0,
230,81,eol_scrap_electrical_equipment,eol_scrap_generated,1.0,
231,82,eol_scrap_consumer_durables,eol_scrap_generated,1.0,
232,83,eol_scrap_container_packages,eol_scrap_generated,1.0,
233,84,eol_scrap_other_end_uses,eol_scrap_generated,1.0,
