node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
45,94,2,0.724177688705405,0.13454427460152535,0.13454427460152535,95.05801773631563,12.789512041391518,-0.0013716377122347696,0.07688443153593172,0.06151420916612331,-0.010194694023934477
46,95,4,0.8906309344363794,0.05435928505742783,0.05435928505742783,960.779417820585,52.22728225061873,-0.0142390400315126,0.035110261831186915,0.03029914442077467,-0.26194310717055563
46,96,4,0.07901661157237035,0.04540378046277032,0.04540378046277032,960.779417820585,43.62301775987412,-0.0007200020626652336,0.03292934553461788,0.026259180334602717,-0.01585775579316821
46,97,4,0.019230706010284437,0.01180195248862475,0.02,960.779417820585,19.2155883564117,0.008229408888496815,0.01517690247548015,0.013897526863106994,0.4114704444248407
46,98,4,0.011121747980965857,0.006675411213172157,0.02,960.779417820585,19.2155883564117,0.0067296332056809155,0.01058370044449263,0.010095756892474533,0.33648166028404575
47,99,4,0.291814891752076,0.10219229056209321,0.10219229056209321,3146.5387653778653,321.5520037763848,0.028528034837575912,0.05525570920904781,0.049713351754063495,0.27916034253329464
47,100,4,0.6910900093886386,0.10106247346986147,0.10106247346986147,3146.5387653778653,317.99699049789115,-0.029687553801950015,0.05471134601076908,0.049820696562624965,-0.29375447465970983
47,101,4,0.0151310315659914,0.006983319223687895,0.02,3146.5387653778653,62.930775307557305,0.0011266002625910485,0.006620522539058476,0.005417636669651215,0.05633001312955242
47,102,4,0.0019640672932939992,0.0009084542441150174,0.02,3146.5387653778653,62.930775307557305,3.291870178296725e-05,0.0009143568078592299,0.0007380677459269878,0.0016459350891483624
48,103,4,0.32603495836554597,0.13001787265632345,0.13001787265632345,518.7356057846262,67.44489993520632,0.03804054174874595,0.08540697624438928,0.07447652661687475,0.29257932753059734
48,104,4,0.3127359133043223,0.1302975885729809,0.1302975885729809,518.7356057846262,67.58999854068124,-0.01580000489413477,0.0855897586094074,0.0696795203512489,-0.12126091562534971
48,105,4,0.005894197412931108,0.0028029573013821883,0.02,518.7356057846262,10.374712115692523,-0.0016939659699624144,0.002491100312965175,0.002530999785095196,-0.08469829849812072
48,106,4,0.35533493091720075,0.1257834722626854,0.1257834722626854,518.7356057846262,65.24836568187784,-0.020546570884648948,0.07293796247039404,0.060339784130279205,-0.1633487334626891
49,107,4,0.09617622616945087,0.047930428359437095,0.047930428359437095,77.4452505251113,3.7119840320725057,-0.007757986669431194,0.03311720712318149,0.027199015115310945,-0.16185932266769973
49,108,4,0.46524884490138835,0.14712291448325207,0.14712291448325207,77.4452505251113,11.393970970139984,-0.01608635280678618,0.09014800693721899,0.07345667162784068,-0.10933954689034787
49,109,4,0.3972302934624011,0.1468313440138971,0.1468313440138971,77.4452505251113,11.371390222095064,0.02231039613224464,0.09192982172864075,0.07550311707566473,0.15194573258236357
49,110,4,0.041344635466759753,0.021908294572855064,0.021908294572855064,77.4452505251113,1.6966933617726967,0.001533943343972694,0.015475878198059952,0.01240763995144221,0.0700165564631986
50,131,10,0.6013788485588063,0.013449746544947268,0.02,1778.558907208089,35.571178144161784,0.11795413993374318,0.009560094683270837,0.11795413993374318,5.897706996687159
