flow_idx,flow_label,rhat,ess,mean,sd,q2.5,q97.5,converged
0,bauxite_mining -> bauxite,0.999445563961664,3200.0,229.5479209129984,85.29062607183515,70.90696504271817,391.09180580312074,True
1,import_of_bauxite -> bauxite,1.0007234015636173,2043.8542218449954,4361.756941221521,153.8568947467715,4056.287085313416,4667.838261060129,True
2,bauxite -> export_bauxite,0.9996172369259135,3114.4723061022873,32.74664057570185,4.5045875151918064,23.797013214351423,41.5122997543514,True
3,bauxite -> bauxite_non_aluminum_use,1.0006479766238625,2917.935552080519,228.32883095809007,85.15890427370628,69.55426337188675,388.47429250968094,True
4,bauxite -> bauxite_refining_to_alumina,1.0013190912357934,1953.3606445983037,4329.738323609304,198.04964872829507,3945.7956110951704,4724.209829194997,True
5,import_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.9996129549407079,2598.497371674612,1315.5175466086098,47.00318713317873,1223.7129879320446,1409.6284756097903,True
6,bauxite_refining_to_alumina -> waste_bauxite,0.9997325837745465,2459.502162316173,2322.0645736151873,278.4598075330027,1788.4540706719993,2869.7551876570565,True
7,bauxite_refining_to_alumina -> export_alumina,0.9998179539249601,1858.2276181620184,464.2332753599066,62.77489278976278,340.1501498470621,588.039507298355,True
8,bauxite_refining_to_alumina -> alumina_non_aluminum_use,1.0006176903131,1205.7528166765246,786.9422153660493,152.6906354807644,495.17150850874253,1086.4580642382887,True
9,bauxite_refining_to_alumina -> primary_smelting_hall_hauroult_to_aluminum,1.0033467245774044,1580.848804813067,755.9278776004909,102.21172420417456,554.7523202075697,957.9222444557145,True
10,primary_smelting_hall_hauroult_to_aluminum -> waste_alumina,1.000748028267574,1702.9519397268589,1058.4768000019724,212.01240196833587,699.311072879735,1522.569702458914,True
11,primary_smelting_hall_hauroult_to_aluminum -> remelting,1.0004053801635935,2465.5603390781735,728.0822183657954,154.0385582017423,341.78046293228124,905.541427963582,True
12,primary_smelting_hall_hauroult_to_aluminum -> refining,0.9999412795008864,2107.0808050672795,285.1412649457842,97.98587024203773,77.8259693958339,417.34988148064303,True
13,import_unwrought_aluminum_ingot -> remelting,1.0089100209294224,415.9974538493752,3466.2092073593735,160.71399715217348,3148.8092989957872,3768.8638940621013,True
14,import_unwrought_aluminum_ingot -> refining,1.0041304602621401,1567.3734719643414,1564.1330328760146,75.66102138961627,1418.44423762298,1709.7488746590063,True
15,remelting -> loss_remelting,0.9996992720564003,2370.6698074772803,183.0493777490891,99.6795325725358,55.386534009518606,411.0792086987783,True
16,remelting -> wrought_aluminum_ingot,1.0010535431199954,1754.1091662092208,9622.359037224374,783.9621239743665,8121.038220317282,11057.572146830731,True
17,refining -> loss_refining,0.9990183696571345,2873.6103814544786,96.98598451575603,47.35940372434327,24.790676230909753,187.85951343372548,True
18,refining -> cast_aluminum_ingot,1.0102081576999837,760.7441747029538,2665.9446951362256,115.4931617549473,2430.1140716154287,2885.6563609445448,True
19,alloying_element_si -> remelting,1.0002190945727214,2315.852031299241,292.07177317740667,93.76766247666222,78.17756276437265,412.08177742288984,True
20,alloying_element_si -> refining,1.000607273875976,2991.8429418395294,122.66264364640243,48.430249773887404,30.65923677582745,195.0869496177548,True
21,alloying_element_mg -> remelting,1.0006798570970763,2812.0061841430283,76.0937818238927,31.972210659555408,18.147895967452907,125.090587365282,True
22,alloying_element_mg -> refining,1.0002469312759983,2548.3616143414624,0.47666130720382105,0.28566891861383,0.021254693936991136,0.9698296273444263,True
23,alloying_element_other -> remelting,0.9995115007843453,3200.0,20.40545115032082,9.002954822801343,5.019864706997094,35.20340293748121,True
24,alloying_element_other -> refining,0.999987247426067,3200.0,20.431843613110292,8.96021962715813,4.829284715157875,35.13685354885248,True
25,import_scrap -> eol_scrap_generated,1.0005570471193965,2030.2860515407906,717.905690566041,36.1454652702662,647.8803914618653,788.8003603937022,True
26,eol_scrap_generated -> export_eol_scrap,0.9995513716476575,3200.0,1570.871253937542,77.75413155909234,1415.6372199789355,1723.8922787793833,True
27,eol_scrap_generated -> loss_eol_scrap,0.999328608978994,1987.3790198935503,1760.740179766948,576.9864565738396,574.235268395476,2717.2704604465407,True
28,eol_scrap_generated -> eol_scrap_recycled,1.0045793437604416,542.9044767524365,2283.7964085874396,246.93070762901812,1779.1239363992,2733.049518724603,True
29,eol_scrap_recycled -> remelting,1.0109686314971178,701.4321061467411,1519.3800391620493,246.87879921401924,986.1149063330553,1895.029924089124,True
30,eol_scrap_recycled -> refining,1.008907468558984,942.780354194751,765.7540476842732,168.06980777846763,442.03224123416163,1096.1541580616547,True
31,forming_scrap_generated -> loss_forming_scrap,0.9996735133118324,2305.8177064191723,77.69912361617908,38.42372182162227,20.346679843757606,150.23363247007015,True
32,forming_scrap_generated -> forming_scrap_recycled,1.0001702422907526,1771.0789267420275,2734.94812609824,725.0444925457114,1339.2844967343772,4020.1181229134436,True
33,forming_scrap_recycled -> remelting,1.0002200506091528,1775.052722284038,2737.723621502674,725.9206999342607,1328.3876595422387,4027.3374882720304,True
34,forming_scrap_recycled -> refining,0.999883521418426,3200.0,0.4934955725646736,0.2873386694335041,0.02178274516493929,0.9730746101579922,True
35,fabrication_scrap_generated -> loss_fabrication_scrap,1.0010217265085617,2614.9531379931323,45.51475004090505,22.09948027074436,11.306546374935548,85.75095153454933,True
36,fabrication_scrap_generated -> fabrication_scrap_recycled,1.0034064350251917,847.9527166305655,916.2152053543625,117.11765401989317,683.8478996609007,1141.3157458898795,True
37,fabrication_scrap_recycled -> remelting,1.0032929644704274,855.7329915209423,916.1067377276344,117.57204162202267,682.562752312252,1140.0369813205089,True
38,fabrication_scrap_recycled -> refining,0.99977647176581,3015.3997072705224,0.48826864454646624,0.28485243278471084,0.02869105090960227,0.9684906859084996,True
39,wrought_aluminum_ingot -> 1xxx,1.0016570966147165,2070.5942363838276,1458.7702554345392,496.5201651360265,631.9707389117467,2404.0283492961617,True
40,wrought_aluminum_ingot -> 2xxx,0.9998309982666743,2954.8528110678453,156.7482558437009,35.143072458789526,80.44444848061154,206.095307967131,True
41,wrought_aluminum_ingot -> 3xxx,1.0023659534868,1168.7531007056514,1851.6800915234742,598.7200799902299,870.5725496070127,2966.634218638226,True
42,wrought_aluminum_ingot -> 4xxx,0.9991164890241482,2506.731961625576,83.42942812007803,23.282440412652576,38.1560987246789,119.82295031193908,True
43,wrought_aluminum_ingot -> 5xxx,0.9994577442923132,2087.6331786739665,2246.1482618127084,877.4035541524305,844.7590548359582,4086.714308733638,True
44,wrought_aluminum_ingot -> 6xxx,1.0010207629680243,1137.9240405781325,3065.349268406748,628.3532145879669,1891.340656180796,4300.711456365127,True
45,wrought_aluminum_ingot -> 7xxx,0.9999205192982495,2710.2964225010264,506.9956064584107,80.14518766640819,318.17355974823926,610.6685261783879,True
46,wrought_aluminum_ingot -> 8xxx,1.001400472601189,2241.5069800225383,81.17704231551443,25.773025399031386,37.53556766871053,135.860657956877,True
47,cast_aluminum_ingot -> 36x,0.9999421440400007,2017.2240895406455,142.85828476047,10.220408034806447,123.28459630092628,162.93589426960824,True
48,cast_aluminum_ingot -> 38x,1.009839529736874,689.2340753792197,1358.4516423749574,95.56228305901878,1168.6209100757585,1540.6527713321652,True
49,cast_aluminum_ingot -> 2xx,1.000378852833537,3021.2774262198136,5.783091005603859,0.3492330994612824,5.099584352401778,6.4540661479820844,True
50,cast_aluminum_ingot -> 3xx,1.0003081224148365,1214.406195780773,562.0579789935045,34.30028610062159,494.8306922858374,627.7116220845079,True
51,cast_aluminum_ingot -> 4xx,1.0017793883318045,2881.7055003095966,7.854263224770196,0.46590467832016996,6.925821892345693,8.747062252174652,True
52,cast_aluminum_ingot -> 5xx,0.9999103768848522,3183.93718444478,44.67989528528902,2.7217861397807384,39.35798554899223,50.01735195688168,True
53,cast_aluminum_ingot -> 7xx,0.9998658442869791,3158.604794566836,8.017818550914534,0.4759515828597096,7.081105305395695,8.975682714212624,True
54,cast_aluminum_ingot -> other,1.0011440266168101,2116.2503117587066,281.60783177591355,15.92222717843539,249.600848954905,312.4847122724325,True
55,36x -> die_cast,1.0000193791434373,2022.388462492646,142.9020167816136,10.223905612092707,123.25042819082756,162.90819691558394,True
56,38x -> die_cast,1.0099262884252103,701.3606219896682,1359.462649814176,95.09620741901206,1171.7272146501446,1542.7530069851107,True
57,2xx -> sand_cast,1.0011279083724935,3200.0,1.920653366769898,0.18639519856472958,1.5691261710822084,2.2830438805761006,True
58,3xx -> sand_cast,1.000591114785634,1377.105909589547,187.4047152868678,18.04702761487947,151.0469346864925,222.30529836238827,True
59,4xx -> sand_cast,1.0001520540335576,3200.0,2.615187170514095,0.24717632845621954,2.1362188403039393,3.093619736642533,True
60,5xx -> sand_cast,1.0017896001645916,1703.6749281764,14.897925651382513,1.4684682876695303,12.082220833381237,17.81791932239507,True
61,7xx -> sand_cast,0.9994761144307248,3200.0,2.665419705035625,0.25600505230597326,2.1777631884007533,3.1619005556254063,True
62,other -> sand_cast,1.0010394650709067,1497.382057308609,85.36510553622973,8.322647488306034,68.68361775687369,101.65659724935956,True
63,2xx -> permanent_semi_permanent_mold_cast,0.9999891570289823,3082.3566769581485,3.8628460119141024,0.33126165169852506,3.2233257215049558,4.493139384781676,True
64,3xx -> permanent_semi_permanent_mold_cast,1.0021625527382065,1211.025489466032,374.67699954369505,32.69741838735042,311.8484778515156,437.42257794569286,True
65,4xx -> permanent_semi_permanent_mold_cast,1.0003898258567603,3200.0,5.237738802562566,0.4381456764932921,4.365872874210263,6.093530848230976,True
66,5xx -> permanent_semi_permanent_mold_cast,1.0002036820575257,2644.667559523341,29.756643103392324,2.557466309132866,24.819008307798487,34.764232030725765,True
67,7xx -> permanent_semi_permanent_mold_cast,0.9994400062208352,2903.385129838541,5.351136540532167,0.4507880440314432,4.45675841769485,6.247878552755626,True
68,other -> permanent_semi_permanent_mold_cast,1.0003522332621888,2016.0803545082217,171.16639795698418,14.516058552133849,141.9222891534567,199.3689354788791,True
69,other -> other_cast,0.9997807201240624,3200.0,25.025142305852402,2.4447431527647234,20.271539006228696,29.993083394254942,True
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,1.0009340855942075,1353.0681002138272,259.2260734115059,53.806010541571716,152.72991440717598,364.67714475567027,True
71,wrought_aluminum_ingot -> export_wrought_aluminum_ingot,1.0003976714273342,2831.0566359013637,225.932827201138,201.33483209903054,6.478486264004256,755.8030973938417,True
72,die_cast -> scrap_cast,0.9997016574459605,3200.0,529.1796021258888,233.52698570211072,134.59252336915583,924.2151855282739,True
73,scrap_cast -> die_cast,0.9996671820083013,3200.0,529.2646289565379,233.48483288598408,136.89906571085044,923.7799202111848,True
74,sand_cast -> scrap_sand_cast,0.9996125559335854,2961.901568931352,197.73583001164192,86.93300753667337,50.28806694738182,345.48719006266975,True
75,scrap_sand_cast -> sand_cast,0.9996229344145378,2962.754600656139,197.73875524675893,86.93227726770549,50.02119490071999,344.92531158407616,True
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,0.9997970292715844,3047.221527416095,197.65844158312484,87.03924192820375,49.76849831597183,344.0751713325376,True
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,0.9997995849640499,3038.2053189671033,197.75359387806122,87.03865791955897,49.280639440980345,345.02872017444116,True
78,other_cast -> scrap_other_cast,0.9998858707943783,3044.554998126836,16.967198788721007,7.429675511053625,4.258398501485041,29.571923975239105,True
79,scrap_other_cast -> other_cast,0.9998670597032363,3048.6471328842517,16.963124744226047,7.429925246132636,4.2576752551021935,29.51143993101733,True
80,die_cast -> export_cast_semifinished_products,0.9996794173936052,2886.3338118088145,18.06476920863711,3.5675240225928606,11.105897838445113,24.962523778259463,True
81,1xxx -> rolling,1.0010287838521537,1969.0908132107788,1039.3490495978222,482.7622931370826,266.7995887568509,1936.5139510521592,True
82,1xxx -> extrusion,1.0015392809551495,1687.4377556562292,270.5897002075233,121.98500056313786,67.69890809440807,480.7768188502866,True
83,1xxx -> drawing,1.0010415088518432,2540.4915200298433,94.45945908662912,33.76819731339976,57.95778471768895,180.39011890422762,True
84,1xxx -> other_milling_processes,1.0009199056424893,2416.0848190435568,55.50608239104654,23.59131420343324,14.058010774897845,94.72682948001203,True
85,2xxx -> rolling,1.0015374610349845,2750.280935006384,74.79470361781655,35.33449492109566,26.549418990278802,149.10210112999184,True
86,2xxx -> extrusion,0.9995813840790834,2941.899951945972,73.13979509791974,35.546691930002865,23.578064782701926,149.1811377119533,True
87,2xxx -> drawing,1.0031979362288197,2720.677313552398,2.915754701393768,1.3548046140555405,0.7343806766323426,5.254493031841556,True
88,2xxx -> other_milling_processes,0.9998023424536372,2985.7598691266717,5.943480333048357,2.675680680077839,1.4977643223464452,10.498940450419788,True
89,3xxx -> rolling,1.00159624530115,1159.3166288562627,1444.2911076329808,593.3785913627571,539.1741964767175,2569.854277349329,True
90,3xxx -> extrusion,1.0016458535798234,2135.316288642545,352.4773018735477,163.09539226814528,86.97694439739395,631.0231639280252,True
91,3xxx -> drawing,0.9999299616665598,2560.73289874538,38.629455599352276,21.41513194378439,12.110206193388123,89.3904591020373,True
92,3xxx -> other_milling_processes,0.9994719881325719,2954.1677066709144,18.392368858803646,8.086671140712012,4.600188152464573,31.53477211102303,True
93,4xxx -> rolling,0.9996667825592923,3200.0,22.41083658574173,10.708104304177686,5.629832713598307,41.75319636796632,True
94,4xxx -> other_milling_processes,0.9990071139686387,2538.2031780183233,61.04007935298689,23.418453780218325,21.207936625646376,104.61250844183121,True
95,5xxx -> rolling,0.9994096226117283,2105.244493831401,2006.353954309826,875.7145149062385,612.2165722259932,3808.144997547219,True
96,5xxx -> extrusion,1.0003583494266648,1747.8469353023909,166.83123457940434,77.4487629322948,40.33701580776873,295.62564708450395,True
97,5xxx -> drawing,1.001312969564481,2399.2638471594346,53.63123842434805,29.49184198880802,20.388281766823564,128.69806337250049,True
98,5xxx -> other_milling_processes,0.9994804578531894,3167.1390863327692,23.303020142035997,10.430652572174004,5.746628279603319,40.50014326621319,True
99,6xxx -> rolling,1.0016122592811605,1790.095399111045,937.9945568351256,449.57791195954223,242.8220899235442,1754.344903660227,True
