flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
0,1,3,bauxite_mining,bauxite,164.00915,,,,2022,199.66093261813603,199.83478843698865,32.80183,295.21647
1,2,3,import_of_bauxite,bauxite,3280.183,,,,2022,3711.5994274217724,3712.3838667082186,656.0366,5904.3294000000005
2,3,85,bauxite,export_bauxite,6.0,,,,2022,7.087829282615644,7.091986020169615,1.2000000000000002,10.8
3,3,86,bauxite,bauxite_non_aluminum_use,164.00915,,,,2022,199.77344483363882,198.47834164512741,32.80183,295.21647
4,3,5,bauxite,bauxite_refining_to_alumina,3280.183,,,,2022,3704.399085923654,3706.6483274799284,656.0366,5904.3294000000005
5,4,6,import_alumina,primary_smelting_hall_hauroult_to_aluminum,,,,,2022,1298.466484452587,1299.1379835062244,0.0,14410.098
6,5,87,bauxite_refining_to_alumina,waste_bauxite,1804.10065,,,,2022,2087.715447741412,2088.953243518201,360.82013000000006,3247.38117
7,5,88,bauxite_refining_to_alumina,export_alumina,174.0,,,,2022,226.24551428701554,226.2104892124069,34.800000000000004,313.2
8,5,89,bauxite_refining_to_alumina,alumina_non_aluminum_use,744.628,,,,2022,738.1743753954812,738.5917221091502,148.9256,1340.3304
9,5,6,bauxite_refining_to_alumina,primary_smelting_hall_hauroult_to_aluminum,557.45435,,,,2022,652.2637484997456,652.8928726401563,111.49087,1003.41783
10,6,90,primary_smelting_hall_hauroult_to_aluminum,waste_alumina,1352.934,,,,2022,980.298906583597,983.0448374980082,270.5868,2435.2812
11,6,8,primary_smelting_hall_hauroult_to_aluminum,remelting,528.7105257,,,,2022,687.0777071938725,689.6544420172135,105.74210513999999,951.67894626
12,6,9,primary_smelting_hall_hauroult_to_aluminum,refining,332.2894743,,,,2022,283.3536191748631,279.3315766311604,66.45789486,598.12105374
13,7,8,import_unwrought_aluminum_ingot,remelting,2829.794168,,,,2022,3014.3661469924245,3017.2469258199576,565.9588335999999,5093.629502399999
14,7,9,import_unwrought_aluminum_ingot,refining,1320.205832,,,,2022,1388.3364709025614,1388.3816358255326,264.0411664,2376.3704976000004
15,8,91,remelting,loss_remelting,,,,,2022,60.318462646648605,85.83563294570371,0.0,14410.098
16,8,24,remelting,wrought_aluminum_ingot,8005.61,,,,2022,8635.46061743146,8633.989371302932,1601.122,14410.098
17,9,92,refining,loss_refining,,,,,2022,85.36104612296745,86.57994520827573,0.0,14410.098
18,9,25,refining,cast_aluminum_ingot,2490.138,,,,2022,2447.9159003305986,2434.257293684074,498.0276,4482.2484
19,10,8,alloying_element_si,remelting,,,,,2022,406.44139322874423,409.01985208719094,0.0,14410.098
20,10,9,alloying_element_si,refining,,,,,2022,184.59554815748473,184.1257298063153,0.0,14410.098
21,12,8,alloying_element_mg,remelting,,,,,2022,113.2485982950927,113.8012334037318,0.0,14410.098
22,12,9,alloying_element_mg,refining,,,,,2022,0.3935331116891796,0.4631251668602333,0.0,14410.098
23,16,8,alloying_element_other,remelting,,,,,2022,22.944595968323902,23.007228405236962,0.0,14410.098
24,16,9,alloying_element_other,refining,,,,,2022,26.457164960021416,26.406967052638446,0.0,14410.098
25,17,18,import_scrap,eol_scrap_generated,685.0,,,,2022,711.6656346058783,711.77394873664,137.0,1233.0
26,18,93,eol_scrap_generated,export_eol_scrap,2000.0,,,,2022,1736.624486774339,1739.833494456364,400.0,3600.0
27,18,94,eol_scrap_generated,loss_eol_scrap,,,,,2022,1740.0420079644957,1764.2515656607638,0.0,14410.098
28,18,19,eol_scrap_generated,eol_scrap_recycled,1590.0,,,,2022,1954.4661233635472,1961.378787740004,318.0,2862.0
29,19,8,eol_scrap_recycled,remelting,,,,,2022,1305.3508010629582,1320.3868145728393,0.0,14410.098
30,19,9,eol_scrap_recycled,refining,,,,,2022,649.1153223005889,640.9919731671674,0.0,14410.098
31,20,95,forming_scrap_generated,loss_forming_scrap,,,,,2022,60.47955739606533,60.02330658495052,0.0,14410.098
32,20,21,forming_scrap_generated,forming_scrap_recycled,2083.0,,,,2022,2267.68285189536,2269.149647370059,416.6,3749.4
33,21,8,forming_scrap_recycled,remelting,,,,,2022,2267.2794687210885,2268.6695912856826,0.0,14410.098
34,21,9,forming_scrap_recycled,refining,,,,,2022,0.4033831742708927,0.48005608438083064,0.0,14410.098
35,22,96,fabrication_scrap_generated,loss_fabrication_scrap,,,,,2022,37.453722415915685,37.277181957598685,0.0,14410.098
36,22,23,fabrication_scrap_generated,fabrication_scrap_recycled,,,,,2022,879.6922732876908,878.6950918150791,0.0,14410.098
37,23,8,fabrication_scrap_recycled,remelting,,,,,2022,879.0703686156044,878.038916656787,0.0,14410.098
38,23,9,fabrication_scrap_recycled,refining,,,,,2022,0.6219046720864557,0.6561751582932197,0.0,14410.098
39,24,42,wrought_aluminum_ingot,1xxx,,,,,2022,1398.2377450625597,1398.06966950396,0.0,14410.098
40,24,43,wrought_aluminum_ingot,2xxx,,,,,2022,153.06467897344962,153.76206031388864,0.0,14410.098
41,24,44,wrought_aluminum_ingot,3xxx,,,,,2022,1609.4119171239656,1609.2472941463209,0.0,14410.098
42,24,45,wrought_aluminum_ingot,4xxx,,,,,2022,92.50700404329018,94.2724062834741,0.0,14410.098
43,24,46,wrought_aluminum_ingot,5xxx,,,,,2022,2051.495617033312,2039.2393717771693,0.0,14410.098
