flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
115,die_cast -> electrical_equipment,USGS value 1,47.0,1.0,1.0,3.0,41.04666666666667,0.8733333333333333
116,die_cast -> consumer_durables,USGS value 1,96.0,1.0,1.0,3.0,83.84,0.8733333333333334
117,die_cast -> other_end_uses,USGS value 1,74.0,1.0,1.0,3.0,64.62666666666667,0.8733333333333333
118,sand_cast -> transportation_auto,USGS value 1,242.0,1.0,1.0,3.0,211.3466666666667,0.8733333333333334
119,sand_cast -> transportation_other,USGS value 1,42.0,1.0,1.0,3.0,36.68,0.8733333333333333
120,sand_cast -> machine_industry,USGS value 1,6.0,1.0,1.0,3.0,5.24,0.8733333333333334
121,sand_cast -> electrical_equipment,USGS value 1,8.0,1.0,1.0,3.0,6.986666666666667,0.8733333333333334
122,sand_cast -> consumer_durables,USGS value 1,16.0,1.0,1.0,3.0,13.973333333333334,0.8733333333333334
123,sand_cast -> other_end_uses,USGS value 1,15.0,1.0,1.0,3.0,13.100000000000001,0.8733333333333334
124,permanent_semi_permanent_mold_cast -> transportation_auto,USGS value 1,483.0,1.0,1.0,3.0,421.82000000000005,0.8733333333333334
125,permanent_semi_permanent_mold_cast -> transportation_other,USGS value 1,70.0,1.0,1.0,3.0,61.13333333333334,0.8733333333333334
126,permanent_semi_permanent_mold_cast -> machine_industry,USGS value 1,18.0,1.0,1.0,3.0,15.72,0.8733333333333334
127,permanent_semi_permanent_mold_cast -> electrical_equipment,USGS value 1,24.0,1.0,1.0,3.0,20.96,0.8733333333333334
128,permanent_semi_permanent_mold_cast -> consumer_durables,USGS value 1,48.0,1.0,1.0,3.0,41.92,0.8733333333333334
129,permanent_semi_permanent_mold_cast -> other_end_uses,USGS value 1,34.0,1.0,1.0,3.0,29.693333333333335,0.8733333333333334
130,other_cast -> other_end_uses,USGS value 1,84.0,1.0,1.0,3.0,73.36,0.8733333333333333
131,import_mill_semifinished_products -> rolling,USGS value 1,1100.0,1.0,1.0,3.0,55.0,0.05
132,import_mill_semifinished_products -> extrusion,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,1397.3333333333335,0.8733333333333334
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,3940.4800000000005,0.8733333333333334
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,551.0733333333334,0.8733333333333334
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,970.2733333333334,0.8733333333333334
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,1397.3333333333335,0.8733333333333334
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,644.5200000000001,0.8733333333333335
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,2134.4266666666667,0.8733333333333334
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,199.99333333333334,0.8733333333333334
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,644.5200000000001,0.8733333333333335
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,103.05333333333334,0.8733333333333334
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,393.8733333333334,0.8733333333333335
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,35.80666666666667,0.8733333333333335
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,103.05333333333334,0.8733333333333334
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,182.52666666666667,0.8733333333333334
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,174.66666666666669,0.8733333333333334
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,48.03333333333334,0.8733333333333334
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,182.52666666666667,0.8733333333333334
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,688.1866666666667,0.8733333333333334
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,486.4466666666667,0.8733333333333334
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,100.64000000000001,0.11333333333333336
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,578.1466666666668,0.8733333333333335
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,68.45333333333335,0.11333333333333336
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,32.52666666666667,0.11333333333333334
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,17.340000000000003,0.11333333333333336
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,32.300000000000004,0.11333333333333334
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,193.3466666666667,0.11333333333333336
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,3.7400000000000007,0.11333333333333336
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,89.30666666666669,0.11333333333333336
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,27.073333333333334,0.8733333333333334
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,14.846666666666668,0.8733333333333334
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,4.080000000000001,0.11333333333333336
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,23.580000000000002,0.8733333333333334
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,1.2466666666666668,0.11333333333333334
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,0.3400000000000001,0.11333333333333336
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,0.5666666666666668,0.11333333333333336
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,15.526666666666669,0.11333333333333336
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,47.94000000000001,0.11333333333333336
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.11333333333333336,0.11333333333333336
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,3.513333333333334,0.11333333333333336
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,89.95333333333335,0.8733333333333335
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,103.70000000000002,0.11333333333333336
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,32.186666666666675,0.11333333333333336
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,185.14666666666668,0.8733333333333334
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,54.40000000000001,0.11333333333333336
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,26.860000000000007,0.11333333333333336
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,27.540000000000006,0.11333333333333336
185,extruded_products -> consumer_durables,USGS value 1,247.0,4.0,3.0,4.0,27.99333333333334,0.11333333333333336
186,extruded_products -> other_end_uses,USGS value 1,39.0,4.0,3.0,4.0,4.420000000000001,0.11333333333333336
187,scrap_extruded_products -> fabrication_scrap_generated,USGS value 1,103.0,4.0,3.0,4.0,11.673333333333336,0.11333333333333336
188,wire -> building_construction,USGS value 1,15.422128,1.0,1.0,3.0,13.468658453333335,0.8733333333333334
189,wire -> transportation_other,USGS value 1,12.246984,4.0,3.0,4.0,1.3879915200000001,0.11333333333333336
190,wire -> machine_industry,USGS value 1,8.618248,4.0,3.0,4.0,0.9767347733333335,0.11333333333333336
191,wire -> electrical_equipment,USGS value 1,407.325616,4.0,3.0,4.0,46.163569813333346,0.11333333333333336
192,wire -> consumer_durables,USGS value 1,10.0,4.0,3.0,4.0,1.1333333333333335,0.11333333333333336
193,wire -> other_end_uses,USGS value 1,5.0,4.0,3.0,4.0,0.5666666666666668,0.11333333333333336
194,forging_impacts -> transportation_auto,USGS value 1,33.03446076315101,4.0,3.0,4.0,3.743905553157115,0.11333333333333336
195,forging_impacts -> transportation_other,USGS value 1,93.06411523684899,4.0,3.0,4.0,10.547266393509554,0.11333333333333336
196,forging_impacts -> machine_industry,USGS value 1,4.53592,4.0,3.0,4.0,0.5140709333333334,0.11333333333333336
197,forging_impacts -> electrical_equipment,USGS value 1,0.453592,4.0,3.0,4.0,0.05140709333333334,0.11333333333333336
198,forging_impacts -> consumer_durables,USGS value 1,9.979023999999999,4.0,3.0,4.0,1.1309560533333334,0.11333333333333336
199,forging_impacts -> container_packages,USGS value 1,0.0,4.0,3.0,4.0,0.11333333333333336,113333333.33333334
200,forging_impacts -> other_end_uses,USGS value 1,4.53592,4.0,3.0,4.0,0.5140709333333334,0.11333333333333336
201,powerder_paste -> other_end_uses,USGS value 1,55.0,4.0,3.0,4.0,6.233333333333334,0.11333333333333336
202,import_finished_consumption -> building_construction,USGS value 1,204.0,4.0,3.0,4.0,10.200000000000001,0.05
203,import_finished_consumption -> transportation_auto,USGS value 1,656.0,1.0,3.0,2.0,32.800000000000004,0.05000000000000001
204,import_finished_consumption -> transportation_other,USGS value 1,225.0,1.0,3.0,2.0,11.25,0.05
205,import_finished_consumption -> machine_industry,USGS value 1,241.0,1.0,3.0,2.0,12.05,0.05
206,import_finished_consumption -> electrical_equipment,USGS value 1,516.0,1.0,3.0,2.0,25.8,0.05
207,import_finished_consumption -> consumer_durables,USGS value 1,911.0,1.0,3.0,2.0,45.550000000000004,0.05
208,import_finished_consumption -> container_packages,USGS value 1,0.0,1.0,3.0,2.0,0.8099999999999999,809999999.9999999
209,import_finished_consumption -> other_end_uses,USGS value 1,0.0,1.0,3.0,2.0,0.8099999999999999,809999999.9999999
210,building_construction -> export_finished_consumption,USGS value 1,55.0,1.0,3.0,2.0,44.55,0.8099999999999999
211,building_construction -> consumption_building_construction,USGS value 1,1674.51826026986,1.0,3.0,2.0,1356.3597908185866,0.8099999999999999
212,transportation_auto -> export_finished_consumption,USGS value 1,802.0,1.0,1.0,3.0,700.4133333333334,0.8733333333333334
213,transportation_auto -> consumption_transportation_auto,USGS value 1,2736.963739955534,1.0,3.0,2.0,2216.940629363982,0.8099999999999998
214,transportation_other -> export_finished_consumption,USGS value 1,226.0,1.0,1.0,3.0,197.37333333333336,0.8733333333333335
215,transportation_other -> consumption_transportation_other,USGS value 1,1464.779895135754,1.0,3.0,2.0,1186.4717150599606,0.8099999999999999
216,machine_industry -> export_finished_consumption,USGS value 1,133.0,1.0,1.0,3.0,116.15333333333334,0.8733333333333334
217,machine_industry -> consumption_machine_industry,USGS value 1,1563.329674932784,1.0,3.0,2.0,1266.2970366955549,0.8099999999999999
218,electrical_equipment -> export_finished_consumption,USGS value 1,270.0,1.0,1.0,3.0,235.8,0.8733333333333334
