flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
12,primary_smelting_hall_hauroult_to_aluminum -> refining,0.003667677566680321,0.006473110985501698,0.9935268890144983,1,USGS value 1,235.0,235.0,0.0,structure-determined,315.38010373009865,83.41142689237499,,,,
13,import_unwrought_aluminum_ingot -> remelting,0.00014110478116391667,0.2604675534080853,0.7395324465919147,1,USGS value 1,3299.0,3299.0,0.0,structure-determined,3558.4435564547503,157.91446886995558,,,,
14,import_unwrought_aluminum_ingot -> refining,0.001483639156624344,0.11502210812966507,0.8849778918703349,1,USGS value 1,1531.0,1531.0,0.0,structure-determined,1582.0052232029652,75.59723799755521,,,,
15,remelting -> loss_remelting,0.00014016819731012733,0.2555261033350788,0.7444738966649211,2,USGS value 1; USGS value 2,212.0,444.2105263157895,70.77317933910811,structure-determined,161.30756090553928,84.962177747091,,,,
16,remelting -> wrought_aluminum_ingot,0.00021143796061826048,0.00010119571138465386,0.9998988042886153,1,USGS value 1,8440.0,8440.0,0.0,structure-determined,9774.384750426994,705.8304369227064,,,,
17,refining -> loss_refining,0.0014515953881475878,0.09548634292560972,0.9045136570743902,2,USGS value 1; USGS value 2,98.0,792.0,155.95505617977528,structure-determined,90.15437325795075,44.84038539189145,,,,
18,refining -> cast_aluminum_ingot,0.0027028194120312776,0.00013876839290794996,0.999861231607092,2,Other literature; USGS value 1,2350.0,3177.0,29.92581870815994,structure-determined,2618.809776741021,108.97974932840057,,,,
19,alloying_element_si -> remelting,0.00012892217564838886,0.1905848352686243,0.8094151647313756,1,USGS value 1,231.0,231.0,0.0,structure-determined,316.6144312596881,79.60262608200577,,,,
20,alloying_element_si -> refining,0.0014213442503188294,0.07623515356594988,0.9237648464340502,1,USGS value 1,110.0,110.0,0.0,structure-determined,129.3847104252059,45.91461608637782,,,,
21,alloying_element_mg -> remelting,0.00036791924726033056,0.7163737292435494,0.28362627075645064,1,USGS value 1,70.53,70.53,0.0,observation-driven,79.29237467990926,30.097507135287024,,,,
22,alloying_element_mg -> refining,1.3124253938900698,0.9989995714352692,0.001000428564730797,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.452818545205355,0.2826476104880661,,,,
23,alloying_element_other -> remelting,0.003382132579132328,0.9691462231008287,0.030853776899171403,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.704113787280754,8.717067656946071,,,,
24,alloying_element_other -> refining,0.004590768868218053,0.713993910210657,0.2860060897893431,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.515460053133882,8.691082952963399,,,,
25,import_scrap -> eol_scrap_generated,0.001115231004506221,0.6918790234075677,0.3081209765924324,1,USGS value 1,720.0,720.0,0.0,observation-driven,720.9143433104549,36.231842873460415,,,,
26,eol_scrap_generated -> export_eol_scrap,0.0005059044548102176,0.3207688468299369,0.6792311531700632,1,USGS value 1,1570.0,1570.0,0.0,structure-determined,1571.669011880778,78.58290740923192,,,,
27,eol_scrap_generated -> loss_eol_scrap,0.0003442563979734356,0.0018309949866727447,0.9981690050133273,1,USGS value 1,1555.0,1555.0,0.0,structure-determined,1859.35743870914,544.1793855350218,,,,
28,eol_scrap_generated -> eol_scrap_recycled,0.0031235691864226994,0.008356970522724466,0.9916430294772755,1,USGS value 1,1727.0,1727.0,0.0,structure-determined,2084.306466684093,174.21394308018054,,,,
29,eol_scrap_recycled -> remelting,0.002859336284963978,0.0004005042563808007,0.9995994957436193,1,USGS value 1,1070.0,1070.0,0.0,structure-determined,1434.081247390015,216.106845962383,,,,
30,eol_scrap_recycled -> refining,0.004069855622690539,0.0007440620194249996,0.999255937980575,1,USGS value 1,658.0,658.0,0.0,structure-determined,653.1074240756618,156.99031200891307,,,,
31,forming_scrap_generated -> loss_forming_scrap,0.001454900369964309,0.11906062753029299,0.880939372469707,1,USGS value 1,87.0,87.0,0.0,structure-determined,72.87617081330464,36.328657327937464,,,,
32,forming_scrap_generated -> forming_scrap_recycled,0.0026206323059097584,7.044325405938389e-05,0.9999295567459406,1,USGS value 1,2665.0,2665.0,0.0,structure-determined,2736.640305724007,660.0302780692012,,,,
33,forming_scrap_recycled -> remelting,0.0014432597866184972,9.66849209608799e-05,0.9999033150790392,1,USGS value 1,2677.0,2677.0,0.0,structure-determined,2742.748749392105,659.5895429017187,,,,
34,forming_scrap_recycled -> refining,1.0026517565342459,0.9973552566811313,0.0026447433188686144,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4537241230593116,0.28543042605601976,,,,
35,fabrication_scrap_generated -> loss_fabrication_scrap,0.011507335501604965,0.04745401808217551,0.9525459819178246,1,USGS value 1,49.0,49.0,0.0,structure-determined,42.20167762243035,20.768198020367013,,,,
36,fabrication_scrap_generated -> fabrication_scrap_recycled,0.022805259115297592,0.003620855591478453,0.9963791444085215,1,USGS value 1,971.0,971.0,0.0,structure-determined,920.2909836493997,69.240501236499,,,,
37,fabrication_scrap_recycled -> remelting,0.011866946289057425,9.912864759762337e-05,0.9999008713524024,1,USGS value 1,922.0,922.0,0.0,structure-determined,920.7146571440442,69.70743584553318,,,,
38,fabrication_scrap_recycled -> refining,1.0130744062238064,0.9870943277774229,0.012905672222577134,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4635834969679624,0.283746032602283,,,,
39,wrought_aluminum_ingot -> 1xxx,0.004159904961578706,0.00014960516181264212,0.9998503948381873,2,Other literature; USGS value 1,1728.0,2336.0,29.921259842519685,structure-determined,1527.4891418183067,473.1504718543174,,,,
