flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
58,3xx -> sand_cast,0.07750812490354551,0.03644716619032766,0.9635528338096723,1,USGS value 1,188.1457884253907,188.1457884253907,0.0,structure-determined,186.03965680260742,17.48875063694012,,,,
59,4xx -> sand_cast,176.63357726127705,0.08280454994344094,0.917195450056559,1,USGS value 1,2.614786699531646,2.614786699531646,0.0,structure-determined,2.6158225255713683,0.2538340261303017,,,,
60,5xx -> sand_cast,5.511662389257362,0.08193728359217088,0.9180627164078291,1,USGS value 1,14.88051339915282,14.88051339915282,0.0,structure-determined,14.848208322071521,1.4361575823749875,,,,
61,7xx -> sand_cast,170.38512722230539,0.08280281618190286,0.9171971838180972,1,USGS value 1,2.662328275886768,2.662328275886768,0.0,structure-determined,2.660690565704485,0.25476464503570895,,,,
62,other -> sand_cast,0.18367474840560966,0.07575826979270653,0.9242417302072935,1,USGS value 1,84.77352643647342,84.77352643647342,0.0,structure-determined,84.97448560149977,8.157935972696219,,,,
63,2xx -> permanent_semi_permanent_mold_cast,306.1597595943902,0.02208043846330378,0.9779195615366962,1,USGS value 1,3.846113527129276,3.846113527129276,0.0,structure-determined,3.8577626814067987,0.32573586670484883,,,,
64,3xx -> permanent_semi_permanent_mold_cast,0.050329575433783365,0.014032263758994325,0.9859677362410058,1,USGS value 1,376.2915768507814,376.2915768507814,0.0,structure-determined,364.71891238178114,31.163867912197926,,,,
65,4xx -> permanent_semi_permanent_mold_cast,165.63896952292433,0.022075215621278982,0.977924784378721,1,USGS value 1,5.229573399063292,5.229573399063292,0.0,structure-determined,5.243742882109325,0.4430158690875927,,,,
66,5xx -> permanent_semi_permanent_mold_cast,5.147894570230032,0.021931813001014048,0.978068186998986,1,USGS value 1,29.76102679830564,29.76102679830564,0.0,structure-determined,29.815936245862545,2.54316514873818,,,,
67,7xx -> permanent_semi_permanent_mold_cast,159.77879110932872,0.022074845277595456,0.9779251547224045,1,USGS value 1,5.324656551773534,5.324656551773534,0.0,structure-determined,5.3277799569657285,0.45449059118002105,,,,
68,other -> permanent_semi_permanent_mold_cast,0.14817875171007788,0.023476512292135366,0.9765234877078647,1,USGS value 1,169.5470528729468,169.5470528729468,0.0,structure-determined,169.40966306590795,14.807407801951507,,,,
69,other -> other_cast,5.847489947793933,0.02736216760156429,0.9726378323984357,1,USGS value 1,25.0,25.0,0.0,structure-determined,25.33317492067117,2.4496650631483146,,,,
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,0.009171765837251537,0.8330287489364405,0.16697125106355953,1,USGS value 1,275.0,275.0,0.0,observation-driven,272.9243820460065,11.54594514324195,,,,
71,wrought_aluminum_ingot -> export_wrought_aluminum_ingot,0.00010442396968715799,0.0,1.0,0,,,,,structure-determined,175.4422983855422,153.66633870880963,,,,
72,die_cast -> scrap_cast,0.03835139114539768,0.0007337117310828628,0.9992662882689172,1,USGS value 1,530.0,530.0,0.0,structure-determined,532.3687386757498,130.97412058479674,,,,
