name,source,n_flows,value,sigma,justification,reconciled_median,reconciled_ci_lo,reconciled_ci_hi,deviation,z_vs_sigma
AA Primary Aluminum Production,Aluminum Association,2,908.0,45.400000000000006,"Aluminum Association ASR Table 20, primary production, 2022",912.603342711918,821.9498410946369,1001.2460295939122,4.603342711918003,0.10139521391889873
AA Imports of Ingot,Aluminum Association,2,3649.0,182.45000000000002,"Aluminum Association ASR Table 20, imports of ingot, 2022",3954.9347339786173,3732.119411854837,4190.584265441401,305.93473397861726,1.6768141078575896
AA Imports of Mill Products,Aluminum Association,10,2043.0,102.15,"Aluminum Association ASR Table 20, imports of mill products, 2022",1759.1253749348084,1634.6885702994814,1889.8976975924322,-283.8746250651916,-2.778997797995023
AA Exports of Ingot,Aluminum Association,2,265.0,13.25,"Aluminum Association ASR Table 20, exports of ingot, 2022; covers both cast and wrought unwrought metal, hence both routes",275.5080075035014,251.65356905127652,300.79918602829184,10.508007503501403,0.7930571700755776
AA Exports of Mill Products,Aluminum Association,4,803.0,40.150000000000006,"Aluminum Association ASR Table 20, exports of mill products, 2022",768.808365834356,700.4861874302468,846.9202036419704,-34.19163416564402,-0.8515973640260028
