flow_idx,flow_label,total_precision,share_observations,share_prior,share_mass_balance,share_allocation,share_aggregate_observations,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
0,bauxite_mining -> bauxite,0.0011958963148729017,0.29523549940217636,0.001183224590915293,0.7035812760069083,0.0,0.0,1,observation_2022,164.00915,164.00915,0.0,structure-determined,157.74111493578772,50.558777962994384,229.89165605096335,63.19658473332025,0.3599617650504501,-1.1416841815050556
1,import_of_bauxite -> bauxite,0.0008794485360260982,0.04227206016472853,0.000980363686863049,0.9567475761484084,0.0,0.0,1,observation_2022,3280.183,3280.183,0.0,structure-determined,3213.6031799803704,137.68593542811843,4353.45381563838,181.6023479782521,0.4251742159652303,-6.276629395752706
2,bauxite -> export_bauxite,2.945252488331972,0.9994644276553601,0.00011580376440341218,0.0002856835733179412,0.00013408500691858616,0.0,1,observation_2022,6.0,6.0,0.0,observation-driven,6.000894479247612,0.5821703160507427,32.82196449108579,2.757666018073857,0.9554326531847696,-9.726003742313889
3,bauxite -> bauxite_non_aluminum_use,0.001572854336799151,0.22447790459302377,0.0009031157906567971,0.5349575199077583,0.2396614597085611,0.0,1,observation_2022,164.00915,164.00915,0.0,structure-determined,173.36370030572667,36.49084385646366,228.35278509822302,63.80389905484051,0.6729053997907735,-0.8618452101999649
4,bauxite -> bauxite_refining_to_alumina,0.0017761086633615957,0.0003855561640955949,0.0009639113138216378,0.9979647776809967,0.0006857548410860942,0.0,1,observation_2022,3280.183,3280.183,0.0,structure-determined,3187.8333835329163,139.72037869496435,4323.083475070617,204.95452383237895,0.5352659527861359,-5.539034075999023
5,import_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.0022177196843635415,0.0,0.0022086305567180654,0.997791369443282,0.0,0.0,0,,,,,structure-determined,1210.188092984796,188.5140360121704,1316.6145607598844,56.47715628035028,-10.141450649348336,-1.8844161920404037
6,bauxite_refining_to_alumina -> waste_bauxite,0.0009769671492700753,0.002317137702568236,0.0009285290330938112,0.9530347390640052,0.04371959420033282,0.0,1,observation_2022,1804.10065,1804.10065,0.0,structure-determined,1760.7513214617375,115.82338122616869,2320.9555161767867,236.55698831640098,0.7602708125222297,-2.368157452046024
7,bauxite_refining_to_alumina -> export_alumina,0.004667642398466258,0.7498878227714141,0.0005371354790443457,0.1994762136201043,0.05009882812943727,0.0,1,observation_2022,174.0,174.0,0.0,observation-driven,186.1730797968395,16.22237012062701,464.77139522715703,39.384366033577514,0.8303394410448607,-7.073830138405577
8,bauxite_refining_to_alumina -> alumina_non_aluminum_use,0.001323313347232545,0.1444278530351774,0.0009018559555858993,0.7036002728498834,0.15107001815935323,0.0,1,observation_2022,744.628,744.628,0.0,structure-determined,667.7561058365685,48.342932869596446,779.4436423141839,91.43173699477364,0.7204419204396411,-1.2215401363751799
9,bauxite_refining_to_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.0036928779149035364,0.09234402625742308,0.0015546269915478728,0.8513428457499538,0.05475850100107524,0.0,1,observation_2022,557.45435,557.45435,0.0,structure-determined,569.4441781997524,42.38873685252866,758.0083207957487,61.8228600429095,0.5298864538905983,-3.0500714859377136
10,primary_smelting_hall_hauroult_to_aluminum -> waste_alumina,0.0022518528153586737,0.0017875578579982863,0.0018168677920086121,0.9826670490229017,0.013728525327091387,0.0,1,observation_2022,1352.934,1352.934,0.0,structure-determined,866.7931406475739,169.07925393094078,971.9884845900453,174.8128400313935,0.06452111638983038,-0.6017598245276499
11,primary_smelting_hall_hauroult_to_aluminum -> remelting,0.0029019471210798044,0.0024063583687748942,0.0015202387198094724,0.8126845320688658,0.016203297161281046,0.1671855736812687,1,observation_2022,528.7105257,528.7105257,0.0,structure-determined,648.1846358829438,70.21315185584925,790.3914932944954,127.59996216017461,0.6972139610549994,-1.114474134663466
