node,throughput_mean,residual_mean,residual_q2.5,residual_q97.5,residual_pct_mean,residual_pct_q2.5,residual_pct_q97.5,imbalance_pct_mean,imbalance_pct_median,n_inflows,n_outflows
3,4615.039538002309,-1.0041203602837654,-87.36284613173166,87.58914381612253,-0.018916178328607612,-1.8879560790065346,1.9092301824250675,0.7693277041651776,0.6308018768407477,2,3
5,4353.566235102375,-0.9377642834263774,-83.46907932070512,83.04077306396877,-0.019326483651509394,-1.8841118116338686,1.8977817515257864,0.7790283491830229,0.6658007221009598,1,4
6,2092.748604327339,-1.8408420415828841,-41.50794946855184,40.50921638020705,-0.08396399614511918,-1.9445290420920076,1.9370301318485055,0.8017322243814075,0.6798822905168398,2,3
8,10047.86631121522,-175.488003305196,-367.37355891833255,12.404512739580877,-1.7455143224043341,-3.634477467585799,0.118653578112042,1.7718860699956247,1.7673505612345775,8,2
9,2653.606052128356,-10.709456603399975,-60.858868668465206,42.040466021671925,-0.40565069718797986,-2.312782600126229,1.5482648781511275,0.8497780460786443,0.722569318214103,8,2
18,5191.054701459217,6.4649216462702865,-94.96019895357439,107.75687318401943,0.1208047493677003,-1.849266857795458,2.0672023975550813,0.790892672051838,0.6630463252673228,9,3
19,1865.9269896800347,-5.838100444016545,-42.469464967149165,29.649253516019446,-0.3097291800316364,-2.268094657291122,1.5724111557596971,0.8290397237412737,0.7019225798298943,1,2
20,2761.515147587077,-12.550879563283113,-66.7591739601963,42.10680261292909,-0.46078325555503313,-2.5299220603545383,1.5345856640043665,0.8962768287584799,0.7536820851965382,4,2
21,2702.0281267291616,-12.857105955760426,-67.20967548528876,40.23284024402865,-0.474652553916609,-2.574545452169796,1.5917270532695076,0.9099670200894846,0.77671843434852,1,2
22,961.1682224470371,-3.629738479683743,-21.612496402672395,15.13576712754683,-0.37539991822940305,-2.2400857610291847,1.5631334163960933,0.8318802279396162,0.7040030726574367,3,2
23,924.2183911873068,-1.3398097059186784,-19.007812091617687,16.806467951862082,-0.13958944670917908,-2.054276214489702,1.8208961113201267,0.7887036986831348,0.6568853500298285,1,2
24,10041.842226192695,-172.93375478227932,-359.84436475473893,11.216288909957136,-1.7188085605348533,-3.5315915383449257,0.11516157131143726,1.7405295847446436,1.7204366435411291,1,9
25,2571.0377966868737,-10.240237252446,-60.13861071532735,38.92314196051393,-0.3988080597811243,-2.304297456261817,1.5242199545750774,0.8381706327796266,0.7100857468104824,1,9
26,142.74684112197866,-0.03773004907872177,-2.7492441654927133,2.730412965278782,-0.025553979908585156,-1.9520829667324011,1.9626101035305081,0.7978409388474731,0.6751918029607669,1,1
