flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
59,4xx -> sand_cast,USGS value 1,2.614786699531646,,,,0.2614786699531646,0.1
60,5xx -> sand_cast,USGS value 1,14.88051339915282,,,,1.4880513399152822,0.1
61,7xx -> sand_cast,USGS value 1,2.662328275886768,,,,0.26623282758867683,0.1
62,other -> sand_cast,USGS value 1,84.77352643647342,,,,8.477352643647341,0.09999999999999999
63,2xx -> permanent_semi_permanent_mold_cast,USGS value 1,3.846113527129276,,,,0.3846113527129276,0.1
64,3xx -> permanent_semi_permanent_mold_cast,USGS value 1,376.2915768507814,,,,37.62915768507814,0.1
65,4xx -> permanent_semi_permanent_mold_cast,USGS value 1,5.229573399063292,,,,0.5229573399063292,0.1
66,5xx -> permanent_semi_permanent_mold_cast,USGS value 1,29.76102679830564,,,,2.9761026798305643,0.1
67,7xx -> permanent_semi_permanent_mold_cast,USGS value 1,5.324656551773534,,,,0.5324656551773533,0.09999999999999999
68,other -> permanent_semi_permanent_mold_cast,USGS value 1,169.5470528729468,,,,16.954705287294683,0.10000000000000002
69,other -> other_cast,USGS value 1,25.0,,,,2.5,0.1
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,USGS value 1,275.0,4.0,3.0,4.0,13.356925732451254,0.04857063902709547
72,die_cast -> scrap_cast,USGS value 1,530.0,1.0,1.0,3.0,189.67190993000648,0.35787152816982354
73,scrap_cast -> die_cast,USGS value 1,530.0,1.0,1.0,3.0,189.67190993000648,0.35787152816982354
74,sand_cast -> scrap_sand_cast,USGS value 1,197.0,1.0,1.0,3.0,70.50069104945524,0.35787152816982354
75,scrap_sand_cast -> sand_cast,USGS value 1,197.0,1.0,1.0,3.0,70.50069104945524,0.35787152816982354
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,USGS value 1,197.0,1.0,1.0,3.0,70.50069104945524,0.35787152816982354
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,USGS value 1,197.0,1.0,1.0,3.0,70.50069104945524,0.35787152816982354
78,other_cast -> scrap_other_cast,USGS value 1,17.0,1.0,1.0,3.0,6.083815978887,0.35787152816982354
79,scrap_other_cast -> other_cast,USGS value 1,17.0,1.0,1.0,3.0,6.083815978887,0.35787152816982354
80,die_cast -> export_cast_semifinished_products,USGS value 1,18.0,4.0,3.0,4.0,0.8742715024877185,0.04857063902709547
81,1xxx -> rolling,USGS value 1,1116.0,1.0,1.0,3.0,399.3846254375231,0.35787152816982354
82,1xxx -> extrusion,USGS value 1,274.0,1.0,1.0,3.0,98.05679871853165,0.35787152816982354
83,1xxx -> drawing,USGS value 1,284.0,1.0,1.0,3.0,101.63551400022989,0.35787152816982354
84,1xxx -> other_milling_processes,USGS value 1,54.0,1.0,1.0,3.0,19.32506252117047,0.3578715281698235
85,2xxx -> rolling,USGS value 1,122.0,1.0,1.0,3.0,43.66032643671847,0.35787152816982354
86,2xxx -> extrusion,USGS value 1,108.0,1.0,1.0,3.0,38.65012504234094,0.3578715281698235
87,2xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,1.0736145845094707,0.35787152816982354
88,2xxx -> other_milling_processes,USGS value 1,6.0,1.0,1.0,3.0,2.1472291690189413,0.35787152816982354
89,3xxx -> rolling,USGS value 1,2417.0,1.0,1.0,3.0,864.9754835864635,0.35787152816982354
90,3xxx -> extrusion,USGS value 1,358.0,1.0,1.0,3.0,128.11800708479683,0.35787152816982354
91,3xxx -> drawing,USGS value 1,56.0,1.0,1.0,3.0,20.040805577510117,0.35787152816982354
92,3xxx -> other_milling_processes,USGS value 1,18.0,1.0,1.0,3.0,6.441687507056824,0.35787152816982354
93,4xxx -> rolling,USGS value 1,24.0,1.0,1.0,3.0,8.588916676075765,0.35787152816982354
94,4xxx -> other_milling_processes,USGS value 1,93.0,1.0,1.0,3.0,33.28205211979359,0.35787152816982354
95,5xxx -> rolling,USGS value 1,2472.0,1.0,1.0,3.0,884.6584176358037,0.35787152816982354
96,5xxx -> extrusion,USGS value 1,169.0,1.0,1.0,3.0,60.48028826070018,0.35787152816982354
97,5xxx -> drawing,USGS value 1,97.0,1.0,1.0,3.0,34.713538232472885,0.35787152816982354
98,5xxx -> other_milling_processes,USGS value 1,23.0,1.0,1.0,3.0,8.231045147905942,0.35787152816982354
99,6xxx -> rolling,USGS value 1,1007.0,1.0,1.0,3.0,360.3766288670123,0.35787152816982354
100,6xxx -> extrusion,USGS value 1,2087.0,1.0,1.0,3.0,746.8778792904217,0.35787152816982354
101,6xxx -> drawing,USGS value 1,119.0,1.0,1.0,3.0,42.586711852209,0.35787152816982354
102,6xxx -> other_milling_processes,USGS value 1,6.0,1.0,1.0,3.0,2.1472291690189413,0.35787152816982354
103,7xxx -> rolling,USGS value 1,322.0,1.0,1.0,3.0,115.23463207068318,0.35787152816982354
104,7xxx -> extrusion,USGS value 1,278.0,1.0,1.0,3.0,99.48828483121095,0.35787152816982354
105,7xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,1.0736145845094707,0.35787152816982354
106,7xxx -> other_milling_processes,USGS value 1,284.0,1.0,1.0,3.0,101.63551400022989,0.35787152816982354
107,8xxx -> rolling,USGS value 1,7.0,1.0,1.0,3.0,2.5051006971887646,0.35787152816982354
108,8xxx -> extrusion,USGS value 1,35.0,1.0,1.0,3.0,12.525503485943824,0.35787152816982354
109,8xxx -> drawing,USGS value 1,49.0,1.0,1.0,3.0,17.535704880321354,0.35787152816982354
110,8xxx -> other_milling_processes,USGS value 1,3.0,1.0,1.0,3.0,1.0736145845094707,0.35787152816982354
111,die_cast -> building_construction,USGS value 1,19.0,1.0,1.0,3.0,6.799559035226647,0.35787152816982354
112,die_cast -> transportation_auto,USGS value 1,1001.0,1.0,1.0,3.0,358.22939969799336,0.35787152816982354
113,die_cast -> transportation_other,USGS value 1,153.0,1.0,1.0,3.0,54.754343809983,0.35787152816982354
114,die_cast -> machine_industry,USGS value 1,36.0,1.0,1.0,3.0,12.883375014113648,0.35787152816982354
115,die_cast -> electrical_equipment,USGS value 1,47.0,1.0,1.0,3.0,16.819961823981707,0.35787152816982354
116,die_cast -> consumer_durables,USGS value 1,96.0,1.0,1.0,3.0,34.35566670430306,0.35787152816982354
117,die_cast -> other_end_uses,USGS value 1,74.0,1.0,1.0,3.0,26.482493084566944,0.35787152816982354
118,sand_cast -> transportation_auto,USGS value 1,242.0,1.0,1.0,3.0,86.6049098170973,0.35787152816982354
119,sand_cast -> transportation_other,USGS value 1,42.0,1.0,1.0,3.0,15.030604183132589,0.35787152816982354
120,sand_cast -> machine_industry,USGS value 1,6.0,1.0,1.0,3.0,2.1472291690189413,0.35787152816982354
121,sand_cast -> electrical_equipment,USGS value 1,8.0,1.0,1.0,3.0,2.8629722253585883,0.35787152816982354
122,sand_cast -> consumer_durables,USGS value 1,16.0,1.0,1.0,3.0,5.725944450717177,0.35787152816982354
123,sand_cast -> other_end_uses,USGS value 1,15.0,1.0,1.0,3.0,5.368072922547353,0.35787152816982354
124,permanent_semi_permanent_mold_cast -> transportation_auto,USGS value 1,483.0,1.0,1.0,3.0,172.85194810602476,0.35787152816982354
125,permanent_semi_permanent_mold_cast -> transportation_other,USGS value 1,70.0,1.0,1.0,3.0,25.05100697188765,0.35787152816982354
126,permanent_semi_permanent_mold_cast -> machine_industry,USGS value 1,18.0,1.0,1.0,3.0,6.441687507056824,0.35787152816982354
127,permanent_semi_permanent_mold_cast -> electrical_equipment,USGS value 1,24.0,1.0,1.0,3.0,8.588916676075765,0.35787152816982354
128,permanent_semi_permanent_mold_cast -> consumer_durables,USGS value 1,48.0,1.0,1.0,3.0,17.17783335215153,0.35787152816982354
129,permanent_semi_permanent_mold_cast -> other_end_uses,USGS value 1,34.0,1.0,1.0,3.0,12.167631957774,0.35787152816982354
130,other_cast -> other_end_uses,USGS value 1,84.0,1.0,1.0,3.0,30.061208366265177,0.35787152816982354
131,import_mill_semifinished_products -> rolling,USGS value 1,1100.0,1.0,1.0,3.0,55.0,0.05
132,import_mill_semifinished_products -> extrusion,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
