flow_idx,flow_label,rhat,ess,mean,sd,q2.5,q97.5,converged
0,bauxite_mining -> bauxite,0.9993430493440894,2971.5766682809153,229.75935744130115,26.245435685664322,177.99644321486448,281.99496723123286,True
1,import_of_bauxite -> bauxite,0.999914278098384,3151.7374605132045,4367.010901627428,135.67304588544795,4100.236360020247,4645.441240360024,True
2,bauxite -> export_bauxite,0.9996531540063203,2859.496050115975,32.76560351526594,1.1388959025322345,30.543762412319552,34.97585654691671,True
3,bauxite -> bauxite_non_aluminum_use,1.000194808062695,3136.3028441519664,228.89393550838406,25.87259222861077,178.65693416387305,279.77684907159545,True
4,bauxite -> bauxite_refining_to_alumina,0.9996857906682806,3158.493242420814,4336.114840405373,142.88323123319486,4058.3412371634695,4620.78363294144,True
5,import_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.9996740692270957,3200.0,1327.3138871056449,46.49940096788062,1237.5125577827862,1416.2947682242561,True
6,bauxite_refining_to_alumina -> waste_bauxite,0.9995343756298671,3190.254468979414,2335.6094394733923,151.30209282859528,2049.1602906372914,2632.32898745275,True
7,bauxite_refining_to_alumina -> export_alumina,1.000928794546756,3200.0,464.54401849749615,15.821134804277744,433.6320211220745,496.3083943021514,True
8,bauxite_refining_to_alumina -> alumina_non_aluminum_use,0.9996523366091586,3050.593301357822,780.7912647030175,37.98213432609471,707.1863848648445,855.0056034151316,True
9,bauxite_refining_to_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.9996636966380198,2862.593603900336,756.1078820148801,25.544351846355305,707.1352413457397,806.4680850608848,True
10,primary_smelting_hall_hauroult_to_aluminum -> waste_alumina,1.0000207236869765,3094.8673756536236,1021.1103611393758,118.85993894946502,805.7109353622874,1262.4653140981334,True
11,primary_smelting_hall_hauroult_to_aluminum -> remelting,0.9994750955308523,3200.0,774.6586423586413,97.17319522832186,548.1492039546799,903.8790251557427,True
12,primary_smelting_hall_hauroult_to_aluminum -> refining,0.9990487165530287,3056.0120755449357,289.49360766408915,68.07235918344081,149.51257600877673,407.2472374067253,True
13,import_unwrought_aluminum_ingot -> remelting,0.9999421765891802,3091.2683685944335,3777.1724436128857,152.62208854643154,3469.528229380102,4073.213276770565,True
14,import_unwrought_aluminum_ingot -> refining,0.9996545873150234,3200.0,1618.3955502674198,74.52134516609763,1472.4319022851687,1762.354892204162,True
15,remelting -> loss_remelting,0.9994612542015311,3200.0,178.7115856067659,61.89608883853045,67.91800939114206,307.7447648190765,True
16,remelting -> wrought_aluminum_ingot,0.9996453443138931,2769.5608562425796,9867.833799473037,392.34166561869364,9107.074576109779,10663.769678362258,True
17,refining -> loss_refining,0.9996588646089034,3200.0,92.54530510694931,31.601236982579373,33.93942178212163,156.7362656517933,True
18,refining -> cast_aluminum_ingot,0.9999932876599319,2950.77778848632,2555.1411502378373,92.75851691301801,2374.475843281106,2734.700712045625,True
19,alloying_element_si -> remelting,0.9994124521624169,2896.9695671318536,319.87878378123855,61.58214902684293,183.41706411447325,410.3937423455696,True
20,alloying_element_si -> refining,1.0003371472156146,2949.1893450149555,127.93059725772244,34.9653105366812,56.756455576290456,188.67761183273447,True
21,alloying_element_mg -> remelting,0.9998821630623143,3200.0,80.22139772031765,22.841129236408893,33.393543149473544,121.62713708938648,True
22,alloying_element_mg -> refining,0.9996461678897837,3200.0,0.28517361164098537,0.21276396618062202,0.011008266714911324,0.7814156739942575,True
23,alloying_element_other -> remelting,0.9990225302494178,3200.0,20.66703004984218,6.582993813154705,7.337006923219188,32.962850121486376,True
24,alloying_element_other -> refining,1.000614568065803,3200.0,20.670075365570465,6.604208551293917,7.656980767932205,33.400118927486844,True
25,import_scrap -> eol_scrap_generated,1.000085378753066,3092.692033171375,716.8665234020104,36.14941603308131,645.8608350756386,787.6914175950635,True
26,eol_scrap_generated -> export_eol_scrap,0.9998867153047424,3075.741660580368,1583.516003204775,77.47295101392663,1427.5791882261778,1734.5218627786805,True
27,eol_scrap_generated -> loss_eol_scrap,1.0003698960926528,3200.0,1728.5177866942345,256.5897501468303,1243.0671153265134,2227.7179495043183,True
28,eol_scrap_generated -> eol_scrap_recycled,0.9993955992231158,3200.0,1855.2646923220493,81.58987484393072,1697.7158663080295,2013.7572838584779,True
29,eol_scrap_recycled -> remelting,0.999701407159537,3170.1938854173486,1281.6187324177479,135.25546560184637,1025.7683157016725,1536.4311458401796,True
30,eol_scrap_recycled -> refining,1.000587568237503,3139.1833688910697,579.4840603483176,117.42147475045851,354.11247879046147,807.4928406588988,True
31,forming_scrap_generated -> loss_forming_scrap,0.9997100364786313,2763.115506217763,72.12492569538782,27.080648881881675,24.082957214614105,127.43582372109947,True
32,forming_scrap_generated -> forming_scrap_recycled,0.9994080964760031,2711.189282664745,2683.468431071111,350.78756581640846,1993.639534912806,3388.4156166527023,True
33,forming_scrap_recycled -> remelting,0.999424234716999,2714.635466162999,2695.9666966915647,352.3921123853598,2004.054287745566,3396.4135315854564,True
34,forming_scrap_recycled -> refining,0.999983541971619,3200.0,0.3588403353185654,0.24397294872635578,0.018275123762599394,0.8943851086769528,True
35,fabrication_scrap_generated -> loss_fabrication_scrap,0.9997707708553578,3200.0,39.0850176290738,15.029190901826668,12.504483341707184,69.90495485763364,True
36,fabrication_scrap_generated -> fabrication_scrap_recycled,0.9991038368043709,2960.8350854700907,919.8929393277652,32.076522713150325,856.447997569204,980.9694448509679,True
37,fabrication_scrap_recycled -> remelting,0.9990131799394658,2901.352237422994,920.8736551423776,33.4035715875955,856.1710416477656,986.3154864566616,True
38,fabrication_scrap_recycled -> refining,1.0001073027683194,3200.0,0.3590938913079034,0.2528819439505277,0.013660964150185846,0.9259241811738589,True
39,wrought_aluminum_ingot -> 1xxx,0.9998020918318689,3171.9395886265397,1561.4325596075148,306.8015246988623,968.9619363202595,2159.6944246449157,True
40,wrought_aluminum_ingot -> 2xxx,1.0003311121846123,2949.6434959140493,153.6199976458637,27.083502916446836,99.24142896032,201.41245153388107,True
41,wrought_aluminum_ingot -> 3xxx,1.0024570615377932,1954.4315413729223,1831.1777791726113,397.4799266768922,1074.583380736875,2602.786385158628,True
42,wrought_aluminum_ingot -> 4xxx,1.0002398473147331,3200.0,83.179961475167,16.324606421449783,51.30986383911056,114.12235047380223,True
43,wrought_aluminum_ingot -> 5xxx,1.0024812526428994,2530.4397115223064,2450.244813957893,466.2155489618416,1527.218594520798,3351.27415282702,True
44,wrought_aluminum_ingot -> 6xxx,1.0020542358284519,2578.6064666601574,3189.3030759818603,370.0372410124355,2473.793458749857,3915.370382956371,True
45,wrought_aluminum_ingot -> 7xxx,0.9995355234893534,2844.3931691466346,512.7938554832836,62.441825440610586,378.11904553469884,608.2695524597525,True
46,wrought_aluminum_ingot -> 8xxx,0.9997142968285228,3200.0,80.19213918400781,16.016025686764102,49.90843990849926,112.37202952683724,True
47,cast_aluminum_ingot -> 36x,1.0006780626057923,3074.6141844403355,142.1614412488496,10.340964339210863,121.55636994453634,162.63787207708464,True
48,cast_aluminum_ingot -> 38x,0.9997263690556601,3200.0,1253.3340666945528,86.21308504259014,1078.679081497418,1420.1758801637004,True
49,cast_aluminum_ingot -> 2xx,0.9998542875322335,3200.0,5.778443544202136,0.3499199562301632,5.098928422524179,6.45456748840474,True
50,cast_aluminum_ingot -> 3xx,0.9994720214790471,2857.4527152753003,551.5401104280181,33.906039735324704,484.9679006933613,616.63446965328,True
51,cast_aluminum_ingot -> 4xx,1.000232135697746,2461.497905723463,7.8533873086734385,0.47415937561290505,6.937233659890855,8.79301345353047,True
52,cast_aluminum_ingot -> 5xx,0.9995634984135447,3200.0,44.605054396765716,2.7088482399608163,39.406982268724946,49.90747038497895,True
53,cast_aluminum_ingot -> 7xx,0.9992007986942406,3179.1856260824075,8.009263814213693,0.4855757677042764,7.042135810393428,8.96637176090841,True
54,cast_aluminum_ingot -> other,0.9996589426421117,2999.9875802612464,279.8610564570905,15.571674414240901,249.63736288170955,310.53896463312964,True
55,36x -> die_cast,1.0007087017149716,3082.9749737834454,142.199171297928,10.36123479957102,121.66019124653737,162.74135852948777,True
56,38x -> die_cast,0.9996815194262088,3200.0,1255.218126528211,86.60700776501983,1077.6167924973083,1421.157412655441,True
57,2xx -> sand_cast,0.9990156957421776,3200.0,1.9298419597180838,0.18524173067865177,1.5793341955938482,2.2973287854016005,True
58,3xx -> sand_cast,0.9995439859141506,3074.331635521558,186.19678611070177,17.623215869774818,150.66663936993683,220.86103420033936,True
59,4xx -> sand_cast,0.9992134526302732,3002.585249616158,2.614249805325968,0.25380799378153673,2.1047588529669192,3.107577873419578,True
60,5xx -> sand_cast,0.9999040450825228,3100.6613962540014,14.877127107901226,1.4351682842382918,12.051216084156273,17.727207035019976,True
61,7xx -> sand_cast,0.9993797331118778,3200.0,2.666273483445276,0.25193292382682614,2.180138263286078,3.172610985097805,True
62,other -> sand_cast,0.9996357899767078,3047.51148905573,85.01754850433788,8.236626602034601,69.30776148479409,101.25303775963967,True
63,2xx -> permanent_semi_permanent_mold_cast,1.0005205816329443,3200.0,3.8475450067999692,0.32415494585213317,3.207837926901933,4.468478989867475,True
64,3xx -> permanent_semi_permanent_mold_cast,0.999351682635811,2927.9787566759906,365.7183693080219,31.747634473674445,300.9007432337508,427.3492715970724,True
65,4xx -> permanent_semi_permanent_mold_cast,0.999949853365819,2636.1772958998063,5.238224173806413,0.4464032326156573,4.35675670634222,6.131054151002103,True
66,5xx -> permanent_semi_permanent_mold_cast,0.9994075414571412,3154.5728382756984,29.71069630716871,2.5222899539327166,24.836288735223974,34.60851108417752,True
67,7xx -> permanent_semi_permanent_mold_cast,0.9989874863126272,2961.1837294688175,5.343307198467476,0.45098131859097357,4.444353904750075,6.216606685536443,True
68,other -> permanent_semi_permanent_mold_cast,0.9992310076080656,2866.656244709711,169.4855188202365,14.425186271786112,141.93969418475186,198.0152749900752,True
69,other -> other_cast,0.9999570837765127,3200.0,25.422833234039228,2.489055703624637,20.623771596687,30.168901360629615,True
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,1.0008138520385164,3200.0,272.23856359792234,13.108845840952931,246.9725791222357,297.5636582641543,True
71,wrought_aluminum_ingot -> export_wrought_aluminum_ingot,0.999322256576019,3200.0,178.82337174711716,155.9713649368935,5.779672668426266,592.9271157707956,True
72,die_cast -> scrap_cast,0.9994885650677102,3110.399066093573,527.5620947354137,131.92134763386497,270.2278061987992,787.5050100124799,True
73,scrap_cast -> die_cast,0.9994605517639493,3103.5380535322665,527.5097831404989,131.88474654367087,272.1062436143711,786.6210171533766,True
74,sand_cast -> scrap_sand_cast,0.9994255484470412,3200.0,195.8120440096987,48.81317093332654,102.28978573139781,292.08317302562745,True
75,scrap_sand_cast -> sand_cast,0.999441289911308,3200.0,195.83389413318645,48.855470975434464,102.80050813857102,292.2606989900383,True
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,0.9999008309176625,3072.1533563050557,196.49744501637932,50.36075683700513,95.21146963328916,292.560737068978,True
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,0.9998488795982092,3071.341161529189,196.53088741139723,50.312679211151355,95.94898792507708,292.59803642115077,True
78,other_cast -> scrap_other_cast,1.002091511414413,3185.4597595796995,17.042913361678817,4.262621282826832,8.454343174632193,25.32705102688438,True
79,scrap_other_cast -> other_cast,1.0022071623108506,3184.811981068895,17.045026673269323,4.267995982217355,8.403999987585442,25.370949628366404,True
80,die_cast -> export_cast_semifinished_products,1.0010391309431987,3102.257312923098,17.997520540751033,0.8815446060545297,16.21389520991665,19.826029549747474,True
81,1xxx -> rolling,0.9994869562412356,3184.7323409320347,1148.125588046889,298.1428532388392,573.5573153296415,1742.6662740334864,True
82,1xxx -> extrusion,1.0002887250445116,2436.6913226412557,281.6892245374396,88.67734084153176,110.33087106980199,447.1698098451436,True
83,1xxx -> drawing,1.0007696722060258,3200.0,79.00806463283745,18.444077020748264,57.697914752274414,127.37204726276458,True
84,1xxx -> other_milling_processes,0.9997995970312046,2629.071896182934,56.42996106592291,17.528558591529617,21.03747601197091,90.24193432520816,True
85,2xxx -> rolling,1.0009556791310419,3200.0,74.68527285211978,27.325544429062962,28.604271971984556,132.48785132279502,True
86,2xxx -> extrusion,1.0002779041512813,3200.0,70.24389157711656,25.88485310178038,26.912612202215453,125.80094682800663,True
87,2xxx -> drawing,1.0004046295462883,2915.470247660813,2.8735423049200843,0.9827981050208202,1.004911357524558,4.7938274172152235,True
88,2xxx -> other_milling_processes,1.0016627988391247,3087.659476873387,5.931556910168008,1.9896555632232789,2.1668726462395487,9.935798020831525,True
89,3xxx -> rolling,1.0035634274282137,1902.638134044789,1439.0396165381965,393.4348581428889,674.2603749956928,2205.5252376808116,True
90,3xxx -> extrusion,1.0010922634409434,3200.0,350.5120427648136,115.59019165093298,123.31034794894845,574.8848082230368,True
91,3xxx -> drawing,0.9996362552603683,3200.0,29.52976768412277,12.823860019074244,11.951478080732361,59.05258858785397,True
92,3xxx -> other_milling_processes,1.0001019037329517,2878.072801959454,18.315585074556026,6.0902549423073395,6.497310129960158,29.877945245348975,True
93,4xxx -> rolling,0.9995657911469211,3200.0,21.32216559530085,7.697073862145224,7.1720675361955255,37.08160834943573,True
94,4xxx -> other_milling_processes,1.000679863181203,3200.0,61.90825849248965,16.863127923981658,28.50324441000053,94.30578902281201,True
95,5xxx -> rolling,1.0025639063686245,2524.660049234635,2229.2046767607885,467.13155940009136,1313.2081624066304,3145.4032311061837,True
96,5xxx -> extrusion,1.0002027988079365,2573.815234145245,170.91382756168255,55.52682269095554,63.56972938742574,278.56984136811167,True
97,5xxx -> drawing,0.9992987078952579,2931.8199819882243,36.97060196787131,14.710431236857561,19.9912200291077,73.73915307389174,True
98,5xxx -> other_milling_processes,1.0012521696531482,3083.462128180609,23.56524807539361,7.474451401219505,8.774371194069271,38.0166011837478,True
99,6xxx -> rolling,1.0014393405281363,2792.6906072245533,929.0802076560364,300.85045680353323,345.7456467540138,1521.5233088956484,True
100,6xxx -> extrusion,1.0003694544597923,2656.3023926640017,2232.275051621589,243.32346777236282,1751.9355414065308,2714.851899659114,True
101,6xxx -> drawing,1.0004240482899598,2969.771225648261,41.80885767059493,14.86362260078299,24.489392165879007,77.8506436449752,True
102,6xxx -> other_milling_processes,0.999540389275641,3200.0,6.0426836487812885,2.000257897057477,2.2257025302589977,9.953059718411422,True
103,7xxx -> rolling,0.9996962341453308,3200.0,159.53911689466645,60.66641225045854,70.25928411911974,290.70528687447694,True
104,7xxx -> extrusion,0.9999281961129701,2825.066123183664,156.16011710151653,60.1152006888296,61.77192703692364,284.8119500080836,True
105,7xxx -> drawing,0.9991575668855467,3200.0,2.890639835047375,1.0108982044695853,0.9931263624054743,4.917402907516765,True
106,7xxx -> other_milling_processes,1.0001717145172047,3200.0,195.07925784787074,46.71484603062055,103.3804093997054,286.7575646678867,True
