flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
104,7xxx -> extrusion,USGS value 1,278.0,1.0,1.0,3.0,33.232958170411436,0.11954301500147999
105,7xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,0.35862904500443993,0.11954301500147997
106,7xxx -> other_milling_processes,USGS value 1,284.0,1.0,1.0,3.0,33.95021626042032,0.11954301500148
107,8xxx -> rolling,USGS value 1,7.0,1.0,1.0,3.0,0.8368011050103599,0.11954301500147999
108,8xxx -> extrusion,USGS value 1,35.0,1.0,1.0,3.0,4.184005525051799,0.11954301500147999
109,8xxx -> drawing,USGS value 1,49.0,1.0,1.0,3.0,5.857607735072519,0.11954301500147999
110,8xxx -> other_milling_processes,USGS value 1,3.0,1.0,1.0,3.0,0.35862904500443993,0.11954301500147997
111,die_cast -> building_construction,USGS value 1,19.0,1.0,1.0,3.0,2.2713172850281196,0.11954301500147997
112,die_cast -> transportation_auto,USGS value 1,1001.0,1.0,1.0,3.0,119.66255801648147,0.11954301500147999
113,die_cast -> transportation_other,USGS value 1,153.0,1.0,1.0,3.0,18.290081295226436,0.11954301500147997
114,die_cast -> machine_industry,USGS value 1,36.0,1.0,1.0,3.0,4.30354854005328,0.11954301500147999
115,die_cast -> electrical_equipment,USGS value 1,47.0,1.0,1.0,3.0,5.6185217050695595,0.11954301500147999
116,die_cast -> consumer_durables,USGS value 1,96.0,1.0,1.0,3.0,11.476129440142078,0.11954301500147997
117,die_cast -> other_end_uses,USGS value 1,74.0,1.0,1.0,3.0,8.84618311010952,0.11954301500148
118,sand_cast -> transportation_auto,USGS value 1,242.0,1.0,1.0,3.0,28.929409630358155,0.11954301500147997
119,sand_cast -> transportation_other,USGS value 1,42.0,1.0,1.0,3.0,5.020806630062159,0.11954301500147999
120,sand_cast -> machine_industry,USGS value 1,6.0,1.0,1.0,3.0,0.7172580900088799,0.11954301500147997
121,sand_cast -> electrical_equipment,USGS value 1,8.0,1.0,1.0,3.0,0.9563441200118399,0.11954301500147999
122,sand_cast -> consumer_durables,USGS value 1,16.0,1.0,1.0,3.0,1.9126882400236798,0.11954301500147999
123,sand_cast -> other_end_uses,USGS value 1,15.0,1.0,1.0,3.0,1.7931452250221998,0.11954301500147999
124,permanent_semi_permanent_mold_cast -> transportation_auto,USGS value 1,483.0,1.0,1.0,3.0,57.739276245714834,0.11954301500147999
125,permanent_semi_permanent_mold_cast -> transportation_other,USGS value 1,70.0,1.0,1.0,3.0,8.368011050103599,0.11954301500147999
126,permanent_semi_permanent_mold_cast -> machine_industry,USGS value 1,18.0,1.0,1.0,3.0,2.15177427002664,0.11954301500147999
127,permanent_semi_permanent_mold_cast -> electrical_equipment,USGS value 1,24.0,1.0,1.0,3.0,2.8690323600355194,0.11954301500147997
128,permanent_semi_permanent_mold_cast -> consumer_durables,USGS value 1,48.0,1.0,1.0,3.0,5.738064720071039,0.11954301500147997
129,permanent_semi_permanent_mold_cast -> other_end_uses,USGS value 1,34.0,1.0,1.0,3.0,4.064462510050319,0.11954301500147997
130,other_cast -> other_end_uses,USGS value 1,84.0,1.0,1.0,3.0,10.041613260124318,0.11954301500147999
131,import_mill_semifinished_products -> rolling,USGS value 1,1100.0,1.0,1.0,3.0,55.0,0.05
132,import_mill_semifinished_products -> extrusion,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,191.26882400236798,0.11954301500147999
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,539.3780836866777,0.11954301500147997
