flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
0,1,3,bauxite_mining,bauxite,164.00915,,,,2022,172.0925361084409,172.57833866391928,32.80183,295.21647
1,2,3,import_of_bauxite,bauxite,3280.183,,,,2022,3392.899989587783,3393.9228122685968,656.0366,5904.3294000000005
2,3,85,bauxite,export_bauxite,6.0,,,,2022,6.281408100445623,6.254846059017898,1.2000000000000002,10.8
3,3,86,bauxite,bauxite_non_aluminum_use,164.00915,,,,2022,183.58919346341935,184.1184514890373,32.80183,295.21647
4,3,5,bauxite,bauxite_refining_to_alumina,3280.183,,,,2022,3367.273842873955,3368.6312712945237,656.0366,5904.3294000000005
5,4,6,import_alumina,primary_smelting_hall_hauroult_to_aluminum,,,,,2022,1278.5899091274239,1278.072584360153,0.0,14410.098
6,5,87,bauxite_refining_to_alumina,waste_bauxite,1804.10065,,,,2022,1871.4120867902245,1873.3874951935088,360.82013000000006,3247.38117
7,5,88,bauxite_refining_to_alumina,export_alumina,174.0,,,,2022,197.3892822439996,197.54711000661246,34.800000000000004,313.2
8,5,89,bauxite_refining_to_alumina,alumina_non_aluminum_use,744.628,,,,2022,695.3731305952307,695.8339760148365,148.9256,1340.3304
9,5,6,bauxite_refining_to_alumina,primary_smelting_hall_hauroult_to_aluminum,557.45435,,,,2022,597.361659528393,597.4183990449989,111.49087,1003.41783
10,6,90,primary_smelting_hall_hauroult_to_aluminum,waste_alumina,1352.934,,,,2022,935.7110352775703,936.0398047549338,270.5868,2435.2812
11,6,8,primary_smelting_hall_hauroult_to_aluminum,remelting,528.7105257,,,,2022,660.479539725883,663.7729844177775,105.74210513999999,951.67894626
12,6,9,primary_smelting_hall_hauroult_to_aluminum,refining,332.2894743,,,,2022,278.01881079726843,274.38962590290515,66.45789486,598.12105374
13,7,8,import_unwrought_aluminum_ingot,remelting,2829.794168,,,,2022,2819.043855136633,2820.708708510129,565.9588335999999,5093.629502399999
14,7,9,import_unwrought_aluminum_ingot,refining,1320.205832,,,,2022,1304.856810400299,1304.0766413785898,264.0411664,2376.3704976000004
15,8,91,remelting,loss_remelting,,,,,2022,86.41678575988395,115.24123211404398,0.0,14410.098
16,8,24,remelting,wrought_aluminum_ingot,8005.61,,,,2022,8462.875812351936,8483.140748355025,1601.122,14410.098
17,9,92,refining,loss_refining,,,,,2022,75.94748233332989,77.93212198836541,0.0,14410.098
18,9,25,refining,cast_aluminum_ingot,2490.138,,,,2022,2381.017829399323,2373.402107593786,498.0276,4482.2484
19,10,8,alloying_element_si,remelting,,,,,2022,493.5234292446757,498.75837424280604,0.0,14410.098
20,10,9,alloying_element_si,refining,,,,,2022,215.50289812929975,216.62732163290116,0.0,14410.098
21,12,8,alloying_element_mg,remelting,,,,,2022,121.09090790184936,130.25628548642024,0.0,14410.098
22,12,9,alloying_element_mg,refining,,,,,2022,0.44932365137444946,0.688824693829638,0.0,14410.098
