node,throughput_mean,residual_mean,residual_q2.5,residual_q97.5,residual_pct_mean,residual_pct_q2.5,residual_pct_q97.5,imbalance_pct_mean,imbalance_pct_median,n_inflows,n_outflows
3,3825.2600388134956,23.570515310880136,-39.178414231520776,85.31471144579791,0.6157735122868584,-1.0265212118194846,2.2301935806319912,0.8366859302427693,0.7203430372975449,2,3
5,3614.364326810625,16.93968354625066,-42.50846087413508,77.63535525503846,0.4684486829817731,-1.1660826622905973,2.1500104423538,0.7648782037692148,0.6434328004955501,1,4
6,1924.5211416377806,2.2203969371630476,-27.967462357377677,32.00495112536255,0.11809042224688665,-1.4545992787704762,1.6674957625544735,0.634601316281067,0.5336090607704682,2,3
8,8585.676757040774,-90.19876122575326,-223.53995469498855,39.92188906295452,-1.0481777659553886,-2.5961622137918035,0.4553128022794344,1.108061502124015,1.0479470826291513,8,2
9,2521.4498720825422,-28.86778928700671,-68.53027205901171,11.179046704834926,-1.1439820235660625,-2.7169068679478134,0.4345820734610012,1.19814284572603,1.1634520057581652,8,2
18,5344.177664450151,-9.45485431938422,-87.66770812239274,69.27714134321899,-0.17784127433287034,-1.62845187740016,1.2952412171260361,0.6230334068343663,0.5267015286224203,9,3
19,1750.467445409672,-3.331608548461852,-31.002728204221647,23.154843477398412,-0.1878577683672165,-1.7359453377214475,1.327888459901829,0.6358177337585844,0.5384178952150583,1,2
20,2306.6480016494975,0.2851503609780947,-34.0122983016963,34.49007757344842,0.016798809737008195,-1.4939454519665327,1.5651472810646185,0.6134720040763862,0.5102327167865887,4,2
21,2251.1459938374815,-8.99770950492088,-40.81784700417046,24.2754018150194,-0.40112288168994825,-1.875751781068005,1.0886611503026142,0.6844119843204126,0.5942319576509367,1,2
22,914.9855847135846,3.0897347433352325,-11.264667261309238,17.45606695983057,0.34202232235306107,-1.2506789075468367,1.949045181208807,0.7065876023665508,0.6060928498544811,3,2
23,879.3050248923754,-5.20508729284575,-19.447285907654567,8.298577886991604,-0.5885866235466061,-2.2046241578750534,0.9349013718219991,0.8154425058667744,0.7060267048202544,1,2
24,8550.473132615904,-48.35612488391034,-175.50279334278034,74.18953025411142,-0.5629742344342799,-2.04000710158219,0.877710440997591,0.7612529744130632,0.6605877600317307,1,9
25,2448.175077098591,-7.322442168798732,-45.28895267543211,30.34016378208454,-0.2993000708964618,-1.835733377074603,1.2432499008990763,0.6791358197979604,0.5734679307190927,1,9
26,130.88267967391496,0.03703515386446707,-2.007412547751339,2.1210546003645248,0.026674152078381395,-1.541279915919509,1.6110758911297811,0.6409994533524522,0.5437304186335832,1,1
27,1176.3251616197322,-4.809758801608343,-23.140134535402673,14.441053956559589,-0.40623008649964554,-1.9792392696623722,1.2546555633442844,0.7238322596955669,0.6231368269707358,1,1
28,5.948886580934698,-0.008894229926689723,-0.10172418348298273,0.08386346284613892,-0.1520054863074446,-1.7367068781987314,1.4278899767524622,0.6452122415124424,0.5383476112738197,1,2
29,543.025954433823,0.42386673877826486,-8.184549908322193,9.07293687011163,0.07749102141036468,-1.5239516236400406,1.7019179666478712,0.6546995586640927,0.5401786679518354,1,2
30,7.960385516809094,0.02562438680036834,-0.09556344269970979,0.1449753264552383,0.3214215607020956,-1.2232768114423276,1.831723597173161,0.6692993981599945,0.5807908039091223,1,2
31,44.83806117418788,0.1883331070126507,-0.4679920854026406,0.8501976770318465,0.41825190883585306,-1.0815659677002911,1.8975730973615854,0.7003147877321413,0.6033107344425035,1,2
32,8.102966769482716,0.036216184292960335,-0.08444665849510738,0.15597789278519267,0.44785947537247844,-1.0541687388474876,1.9469405899992989,0.7113025657927281,0.6163789534929218,1,2
33,266.9059547092613,0.01705886650479197,-4.162926295844563,4.135692868134813,0.005080117065102155,-1.577147231327096,1.55223085799296,0.6328903581232156,0.5432906382808114,1,3
34,1711.3876465926542,-0.8234102810775843,-26.203876169157287,24.285153179710534,-0.04260207447181038,-1.5121267921737518,1.4535971939122652,0.603606914611534,0.51054724587009,3,9
35,401.7351762760354,0.16005467973402784,-3.479296593293651,3.9368378642122566,0.046961341991774055,-0.9884014982296216,1.1753789757090736,0.41153726100709703,0.32416325427101644,1,1
36,501.0864791300057,-1.3984626779705078,-9.564909764205243,6.301986112380167,-0.27573111499456304,-1.8913292730957154,1.313739669392346,0.6860625126777231,0.5793265556613225,7,7
37,207.40479867272828,-0.5290101132581283,-3.7510185253089467,2.7497620907961857,-0.2799480561843966,-2.057559047100308,1.4652577838613159,0.7229381085992403,0.5804952414303161,1,1
38,718.5745877856101,-0.9269933016711178,-11.650704864932957,9.884569526946981,-0.1268523547318269,-1.6511914834233452,1.3890861268747492,0.6205285302100952,0.5188855790307234,7,7
39,156.96146248115562,-0.1627189916173162,-1.738164397771687,1.4485701839129244,-0.10946882683063805,-1.3802390561228401,1.100381740099162,0.4656066648733037,0.3609217070296583,1,1
40,38.28540990648887,-0.19645976235655319,-0.7932820367139548,0.40699665295511633,-0.5154043014050897,-2.107266619854124,1.1025404074643486,0.7745426693747589,0.6654582192390428,2,2
41,15.379940116211948,-0.015097902515186794,-0.2563332844991155,0.23747020967839788,-0.08599996793099832,-2.006080248364193,1.7901262631395476,0.7446646288435705,0.5773362385360301,1,1
42,1391.330577151205,-5.0044856350025855,-28.43914411500621,18.36825803849896,-0.3747950076115618,-2.2440008965700464,1.3455109518977075,0.7787953553176424,0.6373606702971695,1,4
43,154.85728478666198,-0.39875178577986375,-2.5853750040875463,1.7477755816074978,-0.2736853958258624,-1.8808386234053596,1.276941855188026,0.6551104760069394,0.5361620287590975,1,4
44,1597.6360305349942,-7.045259562271603,-31.9634295388233,19.102426733812273,-0.4569227311398465,-2.224051239030085,1.2502457990905163,0.7825244166114441,0.6581050545135584,1,4
45,93.52906447778058,0.01795392292472394,-1.3533015484899362,1.3573219201560733,0.02204222737693262,-1.6814851425025104,1.673339524355048,0.6444613751409358,0.49985432009277564,1,2
46,2037.3893492484249,-0.4297768675813587,-17.753477202500736,16.945154901918688,-0.02189195088932596,-0.9380925039194965,0.8922527115216797,0.36476951317649997,0.30006265363541085,1,4
47,2739.2292424910925,-10.71909733612923,-56.83975738558665,36.02889858585999,-0.3944975492225602,-2.0728594473831823,1.3296704938270636,0.7639901767540515,0.6422493850377202,1,4
48,483.7630671328872,-1.0155723098779752,-8.829795098558971,6.94445984075815,-0.21331113779596056,-1.9148304470836208,1.5047767017924996,0.6911892586548799,0.5656733701888654,1,4
49,69.71532350607049,0.0016923730847169848,-1.173939898455699,1.2155847982601435,-0.01050766048986924,-2.0934504237637603,2.0620797807207496,0.7792476654191232,0.6138646883467418,1,4
51,6413.898742340323,-66.53614883517962,-158.6730582401324,27.784975977080748,-1.0365031822055384,-2.501478025748953,0.42625037843576985,1.0954029772912737,1.0513594112749574,9,4
52,1335.4986046254185,-3.4999060212910265,-20.988684835501747,13.135878833819184,-0.26779861483134837,-1.6768049680037052,1.1297308869068328,0.5969479282963531,0.4759445234029531,1,1
53,2822.256238804457,-16.515953075979695,-63.32244063526068,29.408218066569013,-0.5887815217081125,-2.2009737313414095,1.0086570327118167,0.8266106701516516,0.724162480244982,8,3
54,607.3013500254649,0.2551924102560424,-9.75047467912155,9.972650102033048,0.046801332357183006,-1.742804010398005,1.8760145619799413,0.7084544067199704,0.569709620676393,1,1
55,536.294418600423,0.5766696093997297,-6.927952712478579,7.614599069686671,0.1081746565886632,-1.2788394159930143,1.4316508435740765,0.5569484993887898,0.46692151824028905,8,3
56,195.68986362594288,-0.4778325225823242,-3.034608008662803,2.0153366062885203,-0.24344786229566545,-1.5650371812376416,1.0454441783413293,0.5635213236056393,0.48196941909159075,1,1
57,353.2191496688319,-0.39188021028926895,-6.2834792710435154,5.3981893870549404,-0.11289880556912418,-1.832008870292616,1.5555500016680384,0.6681876295587196,0.5539349461443623,9,4
58,166.36062407579655,-0.21313722171787716,-3.3060148700701575,2.774386048755458,-0.12450524690660592,-2.1673382275117525,1.871690408375088,0.7907578402297475,0.6433436699402666,1,1
59,3981.778956651009,-10.307411819507017,-75.15736459584608,53.56642227621498,-0.257740499287794,-1.885296437085866,1.3490909481860638,0.6983619516167212,0.5840975886108913,2,9
60,780.5692418620467,2.8717581241094807,-9.24243986172828,15.163399616436163,0.37069496500303706,-1.172521533967819,1.9189026741203665,0.7080289281333175,0.605758294483519,1,1
61,642.1455942711926,1.3451103234460127,-8.893768018232185,11.600448780745422,0.20716534635471678,-1.3775466303554669,1.8310159054574977,0.6595033646439888,0.5490400856653102,2,9
62,27.151007417013425,0.084616499745523,-0.36280978594551294,0.5121981845864227,0.31374400973258254,-1.3226797539563018,1.9381871021839852,0.7089892858404173,0.6018621833293689,1,1
63,2163.641102486244,-10.51657376281532,-45.50525211567848,25.17448943574972,-0.4868574456698539,-2.0932275162259772,1.1393334096598278,0.7715048511897183,0.6525440532282778,2,8
64,110.04166439477817,-0.5734129325743055,-2.198354293883726,1.0227243703205242,-0.5293119321609491,-2.0339773941048254,0.9393097637224578,0.7468455763589741,0.6319766674314586,1,1
65,338.6602884247171,-1.0693089132127687,-7.706133730534631,5.59030910438876,-0.314285357351535,-2.293210062570734,1.7013286783492187,0.8440275429211036,0.7121750116456315,2,6
66,135.70777476752846,0.02439609097391804,-2.020690478995752,2.0571808227943555,0.016276385391017598,-1.4835205945931134,1.5242066697829448,0.6297860529671975,0.5354193607882808,2,7
67,55.077833553802655,0.17318935236877755,-0.6412671025369938,1.038341972520446,0.31574739129139673,-1.1906167840338304,1.9000850564995384,0.6673361952026612,0.5513089158989108,2,1
69,1092.2992176440912,-4.435935617617632,-21.129788716687536,11.570343609051823,-0.40461528366291255,-1.8886842544145632,1.0749055194074728,0.6947578649389188,0.5962907656273444,6,2
70,3132.177589465008,-1.903594055361318,-49.853991103999775,47.33517668378126,-0.05742595338052791,-1.563916717662903,1.5245162749942396,0.6439895093614565,0.5554116839672503,8,2
71,1481.9730092835262,-5.507392633181554,-28.712706755348506,17.863610631012506,-0.36888398622982554,-1.9377706708112064,1.211876471771205,0.7126578831682207,0.608497852616487,9,2
72,760.6288146551702,1.7350477862595732,-10.232236229537028,13.58391079922347,0.23129925104354962,-1.3133749818865093,1.8184077492907187,0.6693168267001312,0.5692872151112581,9,2
73,1301.562080196006,-4.0291781668732884,-25.31817934187359,16.970582212004636,-0.3054716540046316,-1.9254607250554816,1.322783677969823,0.6975977325442381,0.5886003847382546,9,2
74,1722.8640741988074,-6.870759381807602,-33.997051459663176,18.963865342859712,-0.3960654626571952,-1.946945529848367,1.0909785865248192,0.692654048970746,0.5890675410487601,9,2
75,1608.969352020054,-2.682010231171862,-29.835912780508338,23.397148104122376,-0.16190565109192911,-1.8322162260822092,1.48244010344535,0.6943039108660183,0.5892412629343118,4,2
76,252.052349929192,-0.10528375707958194,-3.9018175385755622,3.7365100766846964,-0.03923664726038972,-1.5644411246004784,1.5082256680351278,0.628126945951732,0.5216951138339838,11,2
