flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,1.0,999999999.9999999
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,1.0,999999999.9999999
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,1.0,999999999.9999999
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,1.0,999999999.9999999
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,1600.0,1.0
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,4512.0,1.0
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,631.0,1.0
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,1111.0,1.0
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,1600.0,1.0
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,738.0,1.0
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,2444.0,1.0
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,229.0,1.0
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,738.0,1.0
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,118.0,1.0
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,451.0,1.0
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,41.0,1.0
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,118.0,1.0
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,209.0,1.0
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,200.0,1.0
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,55.0,1.0
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,1.0,999999999.9999999
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,209.0,1.0
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,788.0,1.0
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,557.0,1.0
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,325.6,0.3666666666666667
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,662.0,1.0
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,221.4666666666667,0.3666666666666667
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,105.23333333333335,0.3666666666666667
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,56.1,0.3666666666666667
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,104.50000000000001,0.3666666666666667
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,625.5333333333334,0.3666666666666667
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,12.100000000000001,0.3666666666666667
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,288.93333333333334,0.3666666666666667
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,31.0,1.0
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,17.0,1.0
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,13.200000000000001,0.3666666666666667
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,27.0,1.0
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,4.033333333333333,0.36666666666666664
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,1.1,0.3666666666666667
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,1.8333333333333335,0.3666666666666667
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,50.233333333333334,0.3666666666666667
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,155.10000000000002,0.3666666666666667
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.3666666666666667,0.3666666666666667
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,11.366666666666667,0.3666666666666667
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,103.0,1.0
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,335.5,0.36666666666666664
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,104.13333333333334,0.3666666666666667
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,212.0,1.0
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,176.0,0.36666666666666664
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,86.9,0.3666666666666667
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,89.10000000000001,0.3666666666666667
