flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
57,2xx -> sand_cast,326.31584016229164,0.08286624061279634,0.9171337593872038,1,USGS value 1,1.923056763564638,1.923056763564638,0.0,structure-determined,1.9240287352810101,0.1869674549234799,,,,
58,3xx -> sand_cast,0.07542162068371984,0.037455460169791586,0.9625445398302084,1,USGS value 1,188.1457884253907,188.1457884253907,0.0,structure-determined,188.0460744660553,18.063571852094626,,,,
59,4xx -> sand_cast,176.5235493944714,0.08285616236582499,0.917143837634175,1,USGS value 1,2.614786699531646,2.614786699531646,0.0,structure-determined,2.623873291307412,0.2526507293426593,,,,
60,5xx -> sand_cast,5.491865054246009,0.08223265498916837,0.9177673450108316,1,USGS value 1,14.88051339915282,14.88051339915282,0.0,structure-determined,14.88627702440235,1.4376661036503333,,,,
61,7xx -> sand_cast,170.27705424036694,0.08285537022271358,0.9171446297772865,1,USGS value 1,2.662328275886768,2.662328275886768,0.0,structure-determined,2.669202755669554,0.25293721025086274,,,,
62,other -> sand_cast,0.18063691746270988,0.07703232173839666,0.9229676782616033,1,USGS value 1,84.77352643647342,84.77352643647342,0.0,structure-determined,85.32372704843536,8.19455186870215,,,,
63,2xx -> permanent_semi_permanent_mold_cast,306.01026585116153,0.02209122531513971,0.9779087746848604,1,USGS value 1,3.846113527129276,3.846113527129276,0.0,structure-determined,3.8588701690597906,0.32483189494168124,,,,
64,3xx -> permanent_semi_permanent_mold_cast,0.04815379091294331,0.014666298623131225,0.9853337013768688,1,USGS value 1,376.2915768507814,376.2915768507814,0.0,structure-determined,373.51485968235085,31.529873660254438,,,,
65,4xx -> permanent_semi_permanent_mold_cast,165.52885237581765,0.022089901035520006,0.97791009896448,1,USGS value 1,5.229573399063292,5.229573399063292,0.0,structure-determined,5.233370932372395,0.4415392575396633,,,,
66,5xx -> permanent_semi_permanent_mold_cast,5.128007954917665,0.022016865429186603,0.9779831345708134,1,USGS value 1,29.76102679830564,29.76102679830564,0.0,structure-determined,29.766315225193285,2.5619794323505554,,,,
67,7xx -> permanent_semi_permanent_mold_cast,159.67062884708926,0.022089798968334018,0.9779102010316659,1,USGS value 1,5.324656551773534,5.324656551773534,0.0,structure-determined,5.350623761125024,0.443557737781062,,,,
