flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
31,20,95,forming_scrap_generated,loss_forming_scrap,,,,,2022,56.92861222540521,64.86604608304594,0.0,14410.098
32,20,21,forming_scrap_generated,forming_scrap_recycled,2083.0,,,,2022,1825.9144067799257,1952.3634984501402,416.6,3749.4
33,21,8,forming_scrap_recycled,remelting,,,,,2022,1832.3135192312207,1959.0656191827186,0.0,14410.098
34,21,9,forming_scrap_recycled,refining,,,,,2022,0.39811606655957177,0.47930081587051104,0.0,14410.098
35,22,96,fabrication_scrap_generated,loss_fabrication_scrap,,,,,2022,33.7616756835596,36.741737799159935,0.0,14410.098
36,22,23,fabrication_scrap_generated,fabrication_scrap_recycled,,,,,2022,926.1854101290908,925.8693847314427,0.0,14410.098
37,23,8,fabrication_scrap_recycled,remelting,,,,,2022,930.1408035158947,929.8828337921276,0.0,14410.098
38,23,9,fabrication_scrap_recycled,refining,,,,,2022,0.5992950335803205,0.6392519988415276,0.0,14410.098
39,24,42,wrought_aluminum_ingot,1xxx,,,,,2022,1517.3628918446198,1504.1137919115886,0.0,14410.098
40,24,43,wrought_aluminum_ingot,2xxx,,,,,2022,142.18242815184337,146.6563049849814,0.0,14410.098
41,24,44,wrought_aluminum_ingot,3xxx,,,,,2022,1598.3617431014793,1564.4924987980098,0.0,14410.098
42,24,45,wrought_aluminum_ingot,4xxx,,,,,2022,95.70678520526874,96.1676689843211,0.0,14410.098
43,24,46,wrought_aluminum_ingot,5xxx,,,,,2022,999.7874067260351,1293.8947730171476,0.0,14410.098
44,24,47,wrought_aluminum_ingot,6xxx,,,,,2022,3053.4705808135955,2956.7654229299437,0.0,14410.098
45,24,48,wrought_aluminum_ingot,7xxx,,,,,2022,514.4239526589766,517.9876958753401,0.0,14410.098
46,24,49,wrought_aluminum_ingot,8xxx,,,,,2022,76.6868998421135,79.24402324096846,0.0,14410.098
47,25,26,cast_aluminum_ingot,36x,,,,,2022,134.2696787799171,134.1286730078027,0.0,14410.098
48,25,27,cast_aluminum_ingot,38x,,,,,2022,1161.5709666569326,1152.005600443531,0.0,14410.098
49,25,28,cast_aluminum_ingot,2xx,,,,,2022,5.930839610961724,5.943139016170124,0.0,14410.098
50,25,29,cast_aluminum_ingot,3xx,,,,,2022,570.8651838927855,569.1961028252747,0.0,14410.098
51,25,30,cast_aluminum_ingot,4xx,,,,,2022,7.87697099044151,7.8854352445934675,0.0,14410.098
52,25,31,cast_aluminum_ingot,5xx,,,,,2022,44.69711667424832,44.53704921840333,0.0,14410.098
53,25,32,cast_aluminum_ingot,7xx,,,,,2022,8.229095607919168,8.221112617246492,0.0,14410.098
54,25,33,cast_aluminum_ingot,other,,,,,2022,269.97087358926905,269.3282969442416,0.0,14410.098
55,26,34,36x,die_cast,,,,,2022,134.1263428698853,134.01733754543375,0.0,14410.098
56,27,34,38x,die_cast,,,,,2022,1166.6789325007264,1157.0775906330437,0.0,14410.098
57,28,36,2xx,sand_cast,,,,,2022,1.7767100161517237,1.7760717343967745,0.0,14410.098
58,29,36,3xx,sand_cast,,,,,2022,199.55901733495568,199.32962548030048,0.0,14410.098
59,30,36,4xx,sand_cast,,,,,2022,2.8670320753464504,2.8744022756634813,0.0,14410.098
60,31,36,5xx,sand_cast,,,,,2022,15.166013768938543,15.114137702326042,0.0,14410.098
61,32,36,7xx,sand_cast,,,,,2022,2.2935699264126472,2.2902010673824047,0.0,14410.098
62,33,36,other,sand_cast,,,,,2022,86.98427402424493,86.96510636150794,0.0,14410.098
63,28,38,2xx,permanent_semi_permanent_mold_cast,,,,,2022,4.156855900081984,4.172190847139227,0.0,14410.098
64,29,38,3xx,permanent_semi_permanent_mold_cast,,,,,2022,370.64287216487753,369.17688734833973,0.0,14410.098
65,30,38,4xx,permanent_semi_permanent_mold_cast,,,,,2022,4.983704712085016,4.986391420779167,0.0,14410.098
66,31,38,5xx,permanent_semi_permanent_mold_cast,,,,,2022,29.353405955946627,29.25518257280708,0.0,14410.098
67,32,38,7xx,permanent_semi_permanent_mold_cast,,,,,2022,5.8983237782281,5.893798174166476,0.0,14410.098
68,33,38,other,permanent_semi_permanent_mold_cast,,,,,2022,160.6012853309352,160.03892748808522,0.0,14410.098
69,33,40,other,other_cast,,,,,2022,22.203775398378124,22.17507760165144,0.0,14410.098
70,25,97,cast_aluminum_ingot,export_cast_aluminum_ingot,300.0,,,,2022,268.8308801168123,254.05248224925683,60.0,540.0
71,24,109,wrought_aluminum_ingot,export_wrought_aluminum_ingot,,,,,2022,1.6102991056681002e-05,19.68271969472515,0.0,14410.098
