node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
3,2,3,0.00716833702289624,0.0005501146091863423,0.02,3984.2463464106995,79.684926928214,-0.005263974896538759,0.0002463775802171386,0.005263974896538759,-0.26319874482693795
3,3,3,0.049862454186204,0.011465192595054085,0.02,3984.2463464106995,79.684926928214,0.0013294085937407127,0.008255860484276453,0.006686954307157053,0.06647042968703563
3,4,3,0.9429692087908997,0.011495558918200798,0.02,3984.2463464106995,79.684926928214,0.003934566302798081,0.008262954636596865,0.007342022191297533,0.19672831513990408
5,6,4,0.5361595903246611,0.02816810263254595,0.02816810263254595,3784.941337571323,106.61461605487477,0.02668897009734349,0.015578925423178342,0.027157989164831763,0.9474890959289022
5,7,4,0.10767361335032928,0.008549699041773662,0.02,3784.941337571323,75.69882675142647,-0.04543633481241972,0.004793988091540632,0.04543633481241972,-2.2718167406209857
5,8,4,0.18055738387501136,0.01854654414803578,0.02,3784.941337571323,75.69882675142647,0.018336609026649,0.011286390599159883,0.018827700749837493,0.9168304513324499
5,9,4,0.1756094124499982,0.013572642845201155,0.02,3784.941337571323,75.69882675142647,0.00041075568842709724,0.009542989706950951,0.007595643457048479,0.02053778442135486
6,10,3,0.46778889314325955,0.06327385151113493,0.06327385151113493,1970.4841761541038,124.68012316701581,0.034691404105574364,0.024160345761482148,0.03635805525483453,0.5482739437707435
6,11,3,0.38122385291310307,0.051698958154239395,0.051698958154239395,1970.4841761541038,101.8719789665819,-0.02713001596349426,0.028215488736002423,0.0320808128033123,-0.5247691042932469
6,12,3,0.1509872539436374,0.039537810454176495,0.039537810454176495,1970.4841761541038,77.90862985973509,-0.007561388142080203,0.024298478575916396,0.02043645445833565,-0.1912444835771494
7,13,2,0.6931672175033361,0.013996507466370298,0.02,4577.479811453605,91.54959622907211,-0.008466818674746732,0.008307535341216941,0.009758463535979258,-0.42334093373733656
7,14,2,0.30683278249666385,0.013996507466370298,0.02,4577.479811453605,91.54959622907211,0.008466818674746768,0.008307535341216943,0.009758463535979279,0.4233409337373384
8,15,2,0.016121393038384304,0.008025771017085966,0.02,8184.864834600247,163.69729669200495,-0.0062984587001652294,0.006869446806819788,0.007987099519117403,-0.31492293500826146
8,16,2,0.9838786069616158,0.008025771017085966,0.02,8184.864834600247,163.69729669200495,0.006298458700165143,0.006869446806819786,0.007987099519117347,0.31492293500825713
9,17,2,0.03287371383037022,0.01532020046595039,0.02,2681.7558749492605,53.63511749898521,0.0014894805636081487,0.011140366458363003,0.00897971085914196,0.07447402818040744
9,18,2,0.9671262861696298,0.01532020046595039,0.02,2681.7558749492605,53.63511749898521,-0.0014894805636081812,0.011140366458363003,0.008979710859141966,-0.07447402818040906
10,19,2,0.7048061740245867,0.10126825273558145,0.10126825273558145,468.8752271732135,47.48217500683015,-0.01996448547220149,0.05768785332690677,0.04861779644029318,-0.19714456340359868
10,20,2,0.29519382597541327,0.10126825273558145,0.10126825273558145,468.8752271732135,47.48217500683015,0.019964485472201556,0.05768785332690677,0.048617796440293216,0.19714456340359932
12,21,2,0.9935650586125245,0.006208984891317458,0.02,101.29706820455503,2.025941364091101,0.002646778442492212,0.0033443314621565434,0.0035261617280604794,0.1323389221246106
12,22,2,0.006434941387475459,0.006208984891317458,0.02,101.29706820455503,2.025941364091101,-0.0026467784424922033,0.0033443314621565425,0.0035261617280604746,-0.13233892212461015
16,23,2,0.5014784576000925,0.16001384462035226,0.16001384462035226,44.82754010865722,7.173027037659285,-0.040587788829629205,0.09343412040966977,0.08153171757188803,-0.2536517319856136
16,24,2,0.4985215423999075,0.16001384462035226,0.16001384462035226,44.82754010865722,7.173027037659285,0.0405877888296293,0.09343412040966977,0.08153171757188801,0.2536517319856142
18,26,3,0.2933167207606753,0.02732448672705284,0.02732448672705284,5011.804645433304,136.94498951272408,0.02736569441017108,0.0163955043060903,0.02800340145372008,1.001508086264524
18,27,3,0.32769192345699244,0.05808024133360509,0.05808024133360509,5011.804645433304,291.0868233236494,-0.0044143276450082265,0.030725483064519356,0.024796069275911988,-0.07600394804926726
18,28,3,0.37899135578233234,0.03801075307876972,0.03801075307876972,5011.804645433304,190.50246885659635,-0.022951366765162802,0.02150871622007634,0.026063809384184976,-0.6038124716340311
19,29,2,0.6885046138796663,0.0755679232688576,0.0755679232688576,1743.3451633023476,131.74097353156583,-0.01935682976197609,0.042188842475690366,0.03734268494087336,-0.25615140557863203
19,30,2,0.3114953861203337,0.07556792326885758,0.07556792326885758,1743.3451633023476,131.7409735315658,0.01935682976197609,0.042188842475690366,0.03734268494087336,0.2561514055786321
20,31,2,0.027692702904310522,0.015407818593208972,0.02,1874.0685508650085,37.48137101730017,-0.0017413067782274976,0.01203925830139144,0.009760866456932275,-0.08706533891137488
20,32,2,0.9723072970956895,0.015407818593208972,0.02,1874.0685508650085,37.48137101730017,0.0017413067782274358,0.01203925830139144,0.00976086645693227,0.08706533891137179
21,33,2,0.9998191336830294,0.00012223119672259456,0.02,1807.0803889704978,36.14160777940996,-4.031322041664628e-05,0.0001578640488073067,0.00013108439572623732,-0.002015661020832314
21,34,2,0.0001808663169705188,0.00012223119672259534,0.02,1807.0803889704978,36.14160777940996,4.031322041670154e-05,0.00015786404880730528,0.00013108439572624423,0.002015661020835077
22,35,2,0.044097157067939936,0.02081468514978585,0.02081468514978585,960.7638940894751,19.997997958754624,-0.0033371466347462274,0.012407595356547138,0.010219801162916984,-0.16032654881549152
22,36,2,0.9559028429320601,0.02081468514978585,0.02081468514978585,960.7638940894751,19.997997958754624,0.0033371466347462213,0.012407595356547138,0.01021980116291698,0.16032654881549122
23,37,2,0.9994949551243176,0.00031170676511717093,0.02,924.7727477553618,18.49545495510724,-0.00021953527235989368,0.00034936907780035403,0.0003291531867191537,-0.010976763617994684
23,38,2,0.0005050448756824789,0.0003117067651171707,0.02,924.7727477553618,18.49545495510724,0.0002195352723597898,0.0003493690778003549,0.00032915318671910854,0.01097676361798949
24,39,9,0.15297061975109505,0.046184253582349705,0.046184253582349705,8097.5508203376985,373.97934048244014,0.00879971101193952,0.031090516603891387,0.02579195681476015,0.19053487562051924
24,40,9,0.015822787998753425,0.00353158513861497,0.02,8097.5508203376985,161.95101640675398,0.0020708965765446645,0.004416268765176075,0.003912687568069152,0.10354482882723322
24,41,9,0.18664970495394834,0.054332828693589866,0.054332828693589866,8097.5508203376985,439.96284155904624,0.00042422796971760434,0.03798149725084758,0.03000633814595365,0.007807949262315038
24,42,9,0.008493692414802786,0.002255515603922307,0.02,8097.5508203376985,161.95101640675398,0.002418503386672915,0.0029594220011667062,0.0031013648745204943,0.12092516933364574
24,43,9,0.24015753742857857,0.07131160866637057,0.07131160866637057,8097.5508203376985,577.4493752559699,-0.001997956632354658,0.04198402185103239,0.03351958050159014,-0.028017270535882093
24,44,9,0.3193603112965978,0.05206412686374125,0.05206412686374125,8097.5508203376985,421.59191319565394,-0.0004532203266642147,0.03525348426125881,0.02806100126238932,-0.008705040379345124
24,45,9,0.05157819362806544,0.008389255450399879,0.02,8097.5508203376985,161.95101640675398,0.004479931781376042,0.009273232254907105,0.008329189050498197,0.22399658906880213
24,46,9,0.007932849242688727,0.0022143505810460844,0.02,8097.5508203376985,161.95101640675398,0.0001848714647346004,0.0025962011108344152,0.002083616597861813,0.00924357323673002
24,71,9,0.017034303285469895,0.015127131404802674,0.02,8097.5508203376985,161.95101640675398,-0.015926965231966576,0.0018990659257548642,0.015926965231966576,-0.7963482615983287
25,47,9,0.054647715501922815,0.00431280672321315,0.02,2557.1336784911155,51.14267356982231,-0.0008986239980155824,0.004652327165444606,0.0037512669157513568,-0.044931199900779116
25,48,9,0.4978707619010817,0.02085962268302507,0.02085962268302507,2557.1336784911155,53.340843683380605,-0.014046487003103413,0.013876425253398363,0.016319232322101595,-0.6733816434049893
25,49,9,0.0022150984384863687,0.00015988412495568653,0.02,2557.1336784911155,51.14267356982231,0.0002009664819455997,0.00016851863317350138,0.00022021997772265535,0.010048324097279985
25,50,9,0.21236959686262816,0.013256759914508198,0.02,2557.1336784911155,51.14267356982231,0.010335008154506409,0.010608830225603057,0.012146757167494608,0.5167504077253204
25,51,9,0.0030102479327053146,0.00021760398972715656,0.02,2557.1336784911155,51.14267356982231,0.00024287406743761926,0.0002380912391278518,0.00027957508371083775,0.012143703371880962
25,52,9,0.01711800243607825,0.00122058608947545,0.02,2557.1336784911155,51.14267356982231,0.0011237897390448729,0.001303951340677446,0.0014056708306812843,0.05618948695224364
25,53,9,0.0030634405594884575,0.00022083852561889477,0.02,2557.1336784911155,51.14267356982231,0.0002308397612447467,0.00023949632921124866,0.00027251096728934184,0.011541988062237335
25,54,9,0.10727045000045504,0.006940536554464573,0.02,2557.1336784911155,51.14267356982231,0.0016720469240751234,0.0066169478734494774,0.005493904670764648,0.08360234620375617
25,70,9,0.10243468636715386,0.010141422741033449,0.02,2557.1336784911155,51.14267356982231,0.0011395858728646241,0.006055655337607651,0.004940870346542453,0.056979293643231205
28,57,2,0.33383096326098893,0.0314680556993295,0.0314680556993295,5.94397671972668,0.18704539049187702,-0.009682746090737809,0.01886403758725037,0.01703592158870687,-0.30770080564412255
28,63,2,0.6661690367390111,0.0314680556993295,0.0314680556993295,5.94397671972668,0.18704539049187702,0.009682746090737809,0.01886403758725037,0.01703592158870687,0.30770080564412255
29,58,2,0.3364778645568485,0.03153443592242925,0.03153443592242925,578.737332371004,18.250155323571065,0.007767696872004207,0.018613512692464612,0.01603041360835806,0.24632426884412217
29,64,2,0.6635221354431514,0.03153443592242925,0.03153443592242925,578.737332371004,18.250155323571065,-0.007767696872004138,0.01861351269246461,0.016030413608358027,-0.24632426884412
30,59,2,0.3332893048176719,0.031314617600566204,0.031314617600566204,7.876928672610982,0.24666300924974846,0.009405237211751622,0.019091845198410912,0.016926475474335866,0.3003465452371216
30,65,2,0.6667106951823281,0.03131461760056621,0.03131461760056621,7.876928672610982,0.24666300924974852,-0.009405237211751582,0.019091845198410916,0.016926475474335855,-0.3003465452371203
31,60,2,0.3338371221482199,0.03110738641648792,0.03110738641648792,44.32650471492609,1.3788817106594795,0.0013368262015544764,0.018854148033965103,0.01506231740764643,0.04297455863556301
31,66,2,0.6661628778517801,0.03110738641648792,0.03110738641648792,44.32650471492609,1.3788817106594795,-0.0013368262015544764,0.018854148033965103,0.01506231740764643,-0.04297455863556301
32,61,2,0.33321454142212803,0.03078789819520927,0.03078789819520927,8.202525469511192,0.2525385190989217,-0.013540555954040842,0.018269596365427937,0.018290171631322162,-0.43980124489783495
32,67,2,0.666785458577872,0.03078789819520927,0.03078789819520927,8.202525469511192,0.2525385190989217,0.013540555954040842,0.018269596365427937,0.018290171631322162,0.43980124489783495
33,62,3,0.3039607199765985,0.027843654312390193,0.027843654312390193,271.63631612346876,7.563347684833007,0.007101946655178084,0.018117679229823297,0.015679349609005973,0.25506517842443466
33,68,3,0.6060286823230697,0.029866355689266367,0.029866355689266367,271.63631612346876,8.112786835465519,-0.002414586298175259,0.019102572103679095,0.015374541476780737,-0.08084636516409782
33,69,3,0.0900105977003318,0.009793328610965752,0.02,271.63631612346876,5.432726322469375,-0.004687360357002866,0.009682650921579687,0.008575858958151208,-0.2343680178501433
34,72,9,0.2601701177062511,0.07995131605074586,0.07995131605074586,1544.9899781693105,123.52398203984949,-0.030419600922233437,0.05410666545050763,0.0495457647887629,-0.3804765502912526
34,80,9,0.009231764506332492,0.001435189626765736,0.02,1544.9899781693105,30.89979956338621,0.001706122834707042,0.0016712994579203895,0.0019821711099918325,0.0853061417353521
34,111,9,0.009835566395170409,0.004358440187398937,0.02,1544.9899781693105,30.89979956338621,0.001983212095377174,0.005905982285126711,0.004953725025280287,0.09916060476885868
34,112,9,0.5139822239916157,0.07319638330059715,0.07319638330059715,1544.9899781693105,113.08767863766207,0.003921766033793443,0.050471225912847806,0.04039353797271387,0.05357868595348274
34,113,9,0.07843585419355353,0.034686601797947296,0.034686601797947296,1544.9899781693105,53.59045215457816,0.010292810961589181,0.02793759368480729,0.023960189378062297,0.2967373691301837
34,114,9,0.01856614497292033,0.008195575781982904,0.02,1544.9899781693105,30.89979956338621,0.010028036607244798,0.010369054912220526,0.011911104630363399,0.50140183036224
34,115,9,0.02405082842020859,0.010698340106324495,0.02,1544.9899781693105,30.89979956338621,0.009196351728686786,0.012086674161037828,0.012210521430020445,0.4598175864343393
34,116,9,0.047597651664640306,0.021530338779965543,0.021530338779965543,1544.9899781693105,33.26415764163682,0.00337047286082347,0.017641725828558417,0.014423351907093753,0.15654527758568154
34,117,9,0.03812984814930765,0.016617297153792263,0.02,1544.9899781693105,30.89979956338621,-0.010079172199988606,0.014837514854330932,0.014791671464010376,-0.5039586099994303
36,74,7,0.38630568487200173,0.10190746374134924,0.10190746374134924,552.5920982151141,56.313259212612834,0.02239239203063061,0.05924465332118139,0.05052078029828749,0.21973260062152675
36,118,7,0.4325255234999139,0.08617469095223335,0.08617469095223335,552.5920982151141,47.61945328633363,-0.02894478433524699,0.05349381361857184,0.04859000813444117,-0.33588497986364807
36,119,7,0.087198919971758,0.04070742815122735,0.04070742815122735,552.5920982151141,22.494603135027724,-0.0009795246238177074,0.028092759327305736,0.02252231676298656,-0.02406255242111566
36,120,7,0.012494415214238021,0.005836863164401104,0.02,552.5920982151141,11.051841964302282,0.004387657010140721,0.005420611641839247,0.005631262010795378,0.21938285050703607
36,121,7,0.016668779098401233,0.007719177432932323,0.02,552.5920982151141,11.051841964302282,0.0018264198108404004,0.006913501724602027,0.0057463036134934595,0.09132099054202002
36,122,7,0.0331364984599915,0.015437492337341176,0.02,552.5920982151141,11.051841964302282,0.006441368756973228,0.012164785959834393,0.011013941234748277,0.3220684378486614
36,123,7,0.03167017888369569,0.014441441901839583,0.02,552.5920982151141,11.051841964302282,-0.005123528649520303,0.011047520696379792,0.009883000514001575,-0.2561764324760151
38,76,7,0.2456353193693736,0.07664856204101846,0.07664856204101846,671.8156500784655,51.49370353516641,-0.02913073425332851,0.05125418397876623,0.0474468175376606,-0.3800558481154442
38,124,7,0.5036239352700653,0.07674148154960156,0.07674148154960156,671.8156500784655,51.55612831523014,0.006682593978214733,0.05052579789438725,0.040616573482104595,0.08707929327498667
38,125,7,0.09085528272343239,0.04050077250204017,0.04050077250204017,671.8156500784655,27.209052807138157,0.025331728226904902,0.031133139263469244,0.03248454607632313,0.625462840878624
38,126,7,0.023513934317755475,0.010285060714389388,0.02,671.8156500784655,13.43631300156931,0.002449343491012178,0.011321649173576663,0.009325864559275157,0.1224671745506089
38,127,7,0.030978831854324027,0.013808943404873531,0.02,671.8156500784655,13.43631300156931,-0.0013880089158527257,0.01322512658244613,0.010737015589792051,-0.06940044579263628
