flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
96,5xxx -> extrusion,USGS value 1,169.0,1.0,1.0,3.0,483.8423060856014,2.8629722253585883
97,5xxx -> drawing,USGS value 1,97.0,1.0,1.0,3.0,277.7083058597831,2.8629722253585883
98,5xxx -> other_milling_processes,USGS value 1,23.0,1.0,1.0,3.0,65.84836118324753,2.8629722253585883
99,6xxx -> rolling,USGS value 1,1007.0,1.0,1.0,3.0,2883.0130309360984,2.8629722253585883
100,6xxx -> extrusion,USGS value 1,2087.0,1.0,1.0,3.0,5975.023034323373,2.8629722253585883
101,6xxx -> drawing,USGS value 1,119.0,1.0,1.0,3.0,340.693694817672,2.8629722253585883
102,6xxx -> other_milling_processes,USGS value 1,6.0,1.0,1.0,3.0,17.17783335215153,2.8629722253585883
103,7xxx -> rolling,USGS value 1,322.0,1.0,1.0,3.0,921.8770565654654,2.8629722253585883
104,7xxx -> extrusion,USGS value 1,278.0,1.0,1.0,3.0,795.9062786496876,2.8629722253585883
105,7xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,8.588916676075765,2.8629722253585883
106,7xxx -> other_milling_processes,USGS value 1,284.0,1.0,1.0,3.0,813.0841120018391,2.8629722253585883
107,8xxx -> rolling,USGS value 1,7.0,1.0,1.0,3.0,20.040805577510117,2.8629722253585883
108,8xxx -> extrusion,USGS value 1,35.0,1.0,1.0,3.0,100.2040278875506,2.8629722253585883
109,8xxx -> drawing,USGS value 1,49.0,1.0,1.0,3.0,140.28563904257084,2.8629722253585883
110,8xxx -> other_milling_processes,USGS value 1,3.0,1.0,1.0,3.0,8.588916676075765,2.8629722253585883
111,die_cast -> building_construction,USGS value 1,19.0,1.0,1.0,3.0,54.396472281813175,2.8629722253585883
112,die_cast -> transportation_auto,USGS value 1,1001.0,1.0,1.0,3.0,2865.835197583947,2.8629722253585883
113,die_cast -> transportation_other,USGS value 1,153.0,1.0,1.0,3.0,438.034750479864,2.8629722253585883
114,die_cast -> machine_industry,USGS value 1,36.0,1.0,1.0,3.0,103.06700011290918,2.8629722253585883
115,die_cast -> electrical_equipment,USGS value 1,47.0,1.0,1.0,3.0,134.55969459185366,2.8629722253585883
116,die_cast -> consumer_durables,USGS value 1,96.0,1.0,1.0,3.0,274.8453336344245,2.8629722253585883
117,die_cast -> other_end_uses,USGS value 1,74.0,1.0,1.0,3.0,211.85994467653555,2.8629722253585883
118,sand_cast -> transportation_auto,USGS value 1,242.0,1.0,1.0,3.0,692.8392785367784,2.8629722253585883
119,sand_cast -> transportation_other,USGS value 1,42.0,1.0,1.0,3.0,120.24483346506071,2.8629722253585883
120,sand_cast -> machine_industry,USGS value 1,6.0,1.0,1.0,3.0,17.17783335215153,2.8629722253585883
121,sand_cast -> electrical_equipment,USGS value 1,8.0,1.0,1.0,3.0,22.903777802868706,2.8629722253585883
122,sand_cast -> consumer_durables,USGS value 1,16.0,1.0,1.0,3.0,45.80755560573741,2.8629722253585883
123,sand_cast -> other_end_uses,USGS value 1,15.0,1.0,1.0,3.0,42.94458338037882,2.8629722253585883
124,permanent_semi_permanent_mold_cast -> transportation_auto,USGS value 1,483.0,1.0,1.0,3.0,1382.8155848481981,2.8629722253585883
125,permanent_semi_permanent_mold_cast -> transportation_other,USGS value 1,70.0,1.0,1.0,3.0,200.4080557751012,2.8629722253585883
126,permanent_semi_permanent_mold_cast -> machine_industry,USGS value 1,18.0,1.0,1.0,3.0,51.53350005645459,2.8629722253585883
127,permanent_semi_permanent_mold_cast -> electrical_equipment,USGS value 1,24.0,1.0,1.0,3.0,68.71133340860612,2.8629722253585883
128,permanent_semi_permanent_mold_cast -> consumer_durables,USGS value 1,48.0,1.0,1.0,3.0,137.42266681721225,2.8629722253585883
129,permanent_semi_permanent_mold_cast -> other_end_uses,USGS value 1,34.0,1.0,1.0,3.0,97.341055662192,2.8629722253585883
130,other_cast -> other_end_uses,USGS value 1,84.0,1.0,1.0,3.0,240.48966693012142,2.8629722253585883
131,import_mill_semifinished_products -> rolling,USGS value 1,1100.0,1.0,1.0,3.0,55.0,0.05
132,import_mill_semifinished_products -> extrusion,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,4580.755560573742,2.8629722253585883
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,12917.730680817951,2.8629722253585883
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,1806.5354742012692,2.8629722253585883
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,3180.7621423733917,2.8629722253585883
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,4580.755560573742,2.8629722253585883
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,2112.8735023146382,2.8629722253585883
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,6997.104118776389,2.8629722253585883
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,655.6206396071167,2.8629722253585883
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,2112.8735023146382,2.8629722253585883
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,337.8307225923134,2.8629722253585883
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,1291.2004736367232,2.8629722253585883
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,117.38186123970212,2.8629722253585883
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,337.8307225923134,2.8629722253585883
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,598.361195099945,2.8629722253585888
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,572.5944450717177,2.8629722253585883
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,157.46347239472234,2.8629722253585883
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,598.361195099945,2.8629722253585888
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,2256.0221135825677,2.8629722253585883
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,1594.6755295247337,2.8629722253585883
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,345.0458196484862,0.38856511221676376
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,1895.2876131873854,2.8629722253585883
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,234.69332777892532,0.38856511221676376
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,111.5181872062112,0.38856511221676376
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,59.45046216916486,0.38856511221676376
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,110.74105698177767,0.38856511221676376
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,662.892081441799,0.38856511221676376
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,12.822648703153204,0.38856511221676376
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,306.1893084268099,0.3885651122167638
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,88.75213898611624,2.8629722253585883
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,48.670527831096,2.8629722253585883
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,13.988344039803495,0.38856511221676376
