flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
0,bauxite_mining -> bauxite,0.0004984054890187952,0.04542076988320933,0.9545792301167908,2,USGS value 1; USGS value 2,229.0,229.0,0.0,structure-determined,228.4983138361945,100.84207955396892,,,,
1,import_of_bauxite -> bauxite,0.0005179483836846348,0.08143833829738027,0.9185616617026197,2,USGS value 1; USGS value 2,4350.0,4360.0,0.2296211251435132,structure-determined,4348.995691589451,154.0565820604584,,,,
2,bauxite -> export_bauxite,0.012490779067131882,0.9619105001027938,0.03808949989720612,2,USGS value 1; USGS value 2,29.0,40.0,31.884057971014492,multi-source,32.64846885347961,8.970075764613464,,,,
3,bauxite -> bauxite_non_aluminum_use,0.0004984054890187952,0.04542076988320933,0.9545792301167908,2,USGS value 1; USGS value 2,229.0,229.0,0.0,structure-determined,227.65618807154823,99.6154682415598,,,,
4,bauxite -> bauxite_refining_to_alumina,0.0010108531781343488,4.8809826184194395e-05,0.9999511901738158,2,USGS value 1; USGS value 2,4320.0,4321.0,0.023145469274389537,structure-determined,4317.303315163385,212.27657758945264,,,,
5,import_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.002786077535286372,0.16611728048751181,0.8338827195124883,2,USGS value 1; USGS value 2,1300.0,1330.0,2.2813688212927756,structure-determined,1314.598535485988,45.83778500242629,,,,
6,bauxite_refining_to_alumina -> waste_bauxite,0.0005351993857143186,0.00030469979187053477,0.9996953002081294,2,USGS value 1; USGS value 2,2376.0,2377.0,0.042078687144961074,structure-determined,2313.202915414925,417.7868232212316,,,,
7,bauxite_refining_to_alumina -> export_alumina,0.000596371233501378,0.1028468837579404,0.8971531162420595,2,USGS value 1; USGS value 2,450.0,481.0,6.659505907626208,structure-determined,466.18744757795633,125.37108626480894,,,,
8,bauxite_refining_to_alumina -> alumina_non_aluminum_use,0.0005458948227699575,0.019891216666935115,0.980108783333065,1,USGS value 1,781.0,781.0,0.0,structure-determined,785.5894719094272,268.72322019029417,,,,
9,bauxite_refining_to_alumina -> primary_smelting_hall_hauroult_to_aluminum,0.0028815970354514357,0.00808538206233029,0.9919146179376698,2,USGS value 1; USGS value 2,739.0,770.0,4.108681245858184,structure-determined,752.8209620261259,207.86465381133465,,,,
10,primary_smelting_hall_hauroult_to_aluminum -> waste_alumina,0.0023235230301299685,0.0001123803075468411,0.9998876196924532,1,USGS value 1,1328.0,1328.0,0.0,structure-determined,1159.7490828458724,308.34400154523127,,,,
11,primary_smelting_hall_hauroult_to_aluminum -> remelting,0.002431378095802113,0.00019598020015130298,0.9998040197998487,1,USGS value 1,506.0,506.0,0.0,structure-determined,654.4984097355891,199.5059892540327,,,,
12,primary_smelting_hall_hauroult_to_aluminum -> refining,0.0036052763116158322,0.0006127614720211486,0.9993872385279788,1,USGS value 1,235.0,235.0,0.0,structure-determined,252.93321055631995,103.92425074648003,,,,
13,import_unwrought_aluminum_ingot -> remelting,0.00014439289906295215,0.25453618122817145,0.7454638187718284,1,USGS value 1,3299.0,3299.0,0.0,structure-determined,3382.0457864251475,166.58988629946788,,,,
14,import_unwrought_aluminum_ingot -> refining,0.0014504565287974836,0.11765351122941317,0.8823464887705867,1,USGS value 1,1531.0,1531.0,0.0,structure-determined,1543.2766632743203,74.12434482322256,,,,
15,remelting -> loss_remelting,0.00011097249200078196,0.03003275858448772,0.9699672414155123,2,USGS value 1; USGS value 2,212.0,444.2105263157895,70.77317933910811,structure-determined,209.8213319500791,110.29934612063269,,,,
16,remelting -> wrought_aluminum_ingot,0.00021763041893961825,2.9704952103825622e-05,0.9999702950478961,1,USGS value 1,8440.0,8440.0,0.0,structure-determined,9456.433404263376,861.699136779577,,,,
17,refining -> loss_refining,0.0012927029363671752,0.00997732016033622,0.9900226798396639,2,USGS value 1; USGS value 2,98.0,792.0,155.95505617977528,structure-determined,104.65565610343367,48.8318155306802,,,,
