node,throughput_mean,residual_mean,residual_q2.5,residual_q97.5,residual_pct_mean,residual_pct_q2.5,residual_pct_q97.5,imbalance_pct_mean,imbalance_pct_median,n_inflows,n_outflows
3,4233.914004649935,11.79445246480875,8.772166931259175,14.840805187759656,0.2785654263307131,0.20730662716459763,0.35034583599261804,0.2785654263307131,0.2780563450024065,2,3
5,4042.559831068445,15.033760279461635,11.966143649169544,18.268306745475524,0.37188416816904535,0.29609198914007334,0.45190746543066057,0.3718841681690454,0.371399879909283,1,4
6,2114.037554430348,-2.366678923794184,-5.435457765469778,0.7746755287756184,-0.11192051625226986,-0.2567343559173352,0.0366641448051906,0.11687814309365074,0.11354886260843391,2,3
8,10457.708275661267,-118.90358090343891,-123.37593880192416,-114.44292772845033,-1.1369937103572787,-1.1795715566478722,-1.0943678184333903,1.1369937103572783,1.1370924019943773,8,2
9,2584.4616601893567,-1.5634476976239557,-5.475476920364872,2.506593294503978,-0.06049411152991744,-0.21179569241835777,0.09691028599865573,0.08156829500891367,0.07256948588655668,8,2
18,5505.893569522099,7.044473245225737,2.1392181919168936,11.906754539312761,0.12792916967547466,0.038875576635932114,0.21609677219444143,0.12799465592288592,0.12824736746407017,9,3
19,1972.212547330849,-4.242450044781468,-6.654743237337345,-1.926432741363947,-0.21508469805104902,-0.3371229968184113,-0.09773983824845807,0.21509394338290666,0.21519879868379005,1,2
20,2704.397331197959,-3.4931907032032337,-6.88105230605679,-0.1312117304996944,-0.12915468602619015,-0.25438798548120833,-0.00485330486068299,0.1302448210174204,0.12931797523397445,4,2
21,2620.765319459212,-5.421894415675834,-7.674026539749548,-3.3193929637334225,-0.2068714002004473,-0.2927254466459321,-0.12673562301568536,0.2068714002004473,0.20577893579336148,1,2
22,1030.6759627116742,-2.1570765420327906,-5.062098098946768,0.863832489281265,-0.20920527060531996,-0.49052607529623415,0.08390134810777933,0.22043492876262966,0.21160644847157428,3,2
23,988.2945846898727,-3.342167036345863,-5.557111284292233,-1.2083225162729603,-0.3381005673484457,-0.5610866858758213,-0.12248995940457286,0.33817950073412756,0.3379939639685646,1,2
24,10452.16516198535,-65.40335871923702,-69.49013160235026,-61.34649558526976,-0.6257361535219041,-0.6646072007395085,-0.5871060251756095,0.625736153521904,0.6256300777685959,1,9
25,2537.2755804733238,-14.364676245417849,-18.434099221080466,-10.276479626589138,-0.5660855496789383,-0.7257950537091791,-0.40558020616477924,0.5660855496789383,0.5663108647251773,1,9
26,137.11217770965757,-0.2536283773581723,-2.2566724854353972,1.6717668963115715,-0.1844713388436719,-1.6355385558674755,1.2172750972487472,0.6063600042697478,0.5139427990848442,1,1
27,1302.266932191282,-4.510734847322276,-6.538536115068206,-2.49930652662714,-0.3463457678673609,-0.5019031855382652,-0.19202336566750092,0.34634576786736093,0.34667501790711,1,1
28,5.016851134949216,0.009595760859085204,-0.08394844486240285,0.10076489129817208,0.1941204007569543,-1.7021689040255643,2.0559355638906895,0.7789579594679509,0.6458879959665532,1,2
29,516.7947547568467,-0.034626032600976686,-2.4551896890322467,2.4176713654463327,-0.00659327313153715,-0.47334435565649474,0.4673686752094149,0.19124007936252924,0.15925311119457003,1,2
30,8.052660146789732,0.005158946349129674,-0.13805108639208963,0.14831927473629433,0.0644928669260991,-1.7294629781831712,1.8487145523359838,0.7381052983764765,0.6343307035734593,1,2
31,46.375989249970345,-0.04017061187424658,-0.8537290955106377,0.7677002855315694,-0.08518058624777344,-1.8301728748491934,1.6520567810614943,0.7054825968853613,0.6042081945684151,1,2
32,7.801771838908542,-0.0009333485895517808,-0.13920802999954915,0.1397808676508504,-0.010282373773474855,-1.7811323619374198,1.8225180402225964,0.738939808689966,0.6220908537277501,1,2
33,256.0856353402474,-0.4596778565253793,-3.0634106752920474,2.130455500660011,-0.1785681362769652,-1.1872730916870373,0.8287410658090913,0.4367234258151334,0.3707003103693971,1,3
34,1965.10124926372,0.12398301648706575,-4.777148451416485,4.827008630345756,0.006344625146063283,-0.24293944094963582,0.24557465778560014,0.1004883379124119,0.08613759751214876,3,9
35,525.6132627055633,0.24036146764392452,-1.723694962119589,2.1510742304030686,0.04569777721274013,-0.32781757748124574,0.40903165655096974,0.15480488123645808,0.1313614765237523,1,1
36,454.7701548960082,0.15964323416289886,-4.492699680237476,4.633223293358667,0.03540160950909666,-0.9827684136310016,1.0148644868213654,0.41173153170321714,0.3462645822065892,7,7
37,181.90731578849477,-0.1980979362467452,-2.1556328166574006,1.7500374359738444,-0.1086831433599069,-1.1793831633014042,0.9565168786708547,0.44930926146217437,0.3807149833693088,1,1
38,730.7112577841924,2.061259011108965,-2.6167285600488897,6.798861105161981,0.281876782215456,-0.35810758011216665,0.9297810718307382,0.35160449084857814,0.31005524737706763,7,7
39,187.46055339882156,0.4640739822729535,-1.458156708718549,2.4730607934559887,0.24706457353600397,-0.7752114461751183,1.3163975978565117,0.47036184370374956,0.39781835229909457,1,1
40,37.72334742523068,-0.017788843658884078,-0.4404502026679422,0.4031086936755564,-0.047097686418189066,-1.1575240309969232,1.0772349750109658,0.4523968796015243,0.3773326311429806,2,2
41,14.521909784205734,1.490544094950863e-08,-1.961941053396643e-06,1.966721586965648e-06,9.934089433865156e-08,-1.364561996581367e-05,1.3473029420945351e-05,5.611620399708888e-06,4.784191532864613e-06,1,1
42,1623.1622421720201,-1.7954933658513081,-4.900182782901817,1.3140427705756794,-0.11055183235291484,-0.3015054145229483,0.081033812113621,0.12345903830969378,0.11374305416343451,1,4
