node,throughput_mean,residual_mean,residual_q2.5,residual_q97.5,residual_pct_mean,residual_pct_q2.5,residual_pct_q97.5,imbalance_pct_mean,imbalance_pct_median,n_inflows,n_outflows
3,4291.363022537119,12.445453074162456,9.404721355692732,15.452292130317439,0.2900063384889166,0.2192743757811997,0.3600265759250528,0.2900063384889166,0.28916589980283314,2,3
5,4097.369465722163,15.78186022338837,12.713957218915358,18.94041515983381,0.3851676709196064,0.31036694789891306,0.4621564249443701,0.3851676709196064,0.3850528260732368,1,4
6,2099.985477959356,-3.4394785014693254,-6.514403597741397,-0.33802637951499576,-0.16375408055755938,-0.30992432767977107,-0.016108922117803143,0.16444766438102926,0.16503205230258094,2,3
8,10537.387770727073,-116.49255449640064,-120.84934731523222,-112.19404880606244,-1.1055155528900291,-1.1468022158071645,-1.064844729399112,1.105515552890029,1.105272158922964,8,2
9,2603.1312460410913,-7.758698291534224,-11.59437958279267,-3.8868335973891917,-0.29803828682709005,-0.44511640057926366,-0.1493516873344906,0.29803828682709,0.2988479355103971,8,2
18,5424.333646084009,6.075521795432044,1.2265160902333265,10.681175296181413,0.11198972523500828,0.022619949805030456,0.1968066458256,0.11221424126539901,0.11275456170135253,9,3
19,1965.839780437315,-15.594003742182855,-18.00545994009849,-13.196595693937207,-0.7932229890104028,-0.9155852325010869,-0.6722442863822934,0.7932229890104028,0.7920823048745347,1,2
20,2706.3871692468783,0.9070335374091477,-2.4947031100692243,4.227962137824933,0.03349992119697061,-0.09216480985482728,0.15607068043660752,0.05770368480165594,0.049697447186298274,4,2
21,2622.8728261301885,-7.213916707605093,-9.343465801124058,-5.070326007285722,-0.27502928617366756,-0.3560185137118781,-0.1933988749975872,0.2750292861736675,0.2745730794646928,1,2
22,1033.6377585188786,-0.8873413845924704,-3.7952275534875524,2.0013434121342817,-0.08581006923408989,-0.3668030241466666,0.193587762970222,0.13548827472401456,0.11662729113765852,3,2
23,991.8316946723428,-5.40352808268638,-7.54232779080777,-3.3141858273046605,-0.5447376638310315,-0.7591308601429003,-0.3342960115719021,0.5447376638310315,0.5464761089336019,1,2
24,10510.672817778695,-69.14289606743826,-73.24391476798397,-65.03808584340281,-0.6578316458594952,-0.6966021642824176,-0.6190056246907206,0.6578316458594952,0.6581779744707807,1,9
25,2564.133935562362,-16.377927526820624,-20.62165597593661,-12.086591633946568,-0.6386714792965269,-0.8031434468943512,-0.4722016308587639,0.6386714792965269,0.6387968254260629,1,9
26,141.48202480009263,-0.37628145025382354,-2.422469422081103,1.6424877752834988,-0.2652499740746442,-1.708906325393245,1.155217463116541,0.611352194590367,0.5221764577691895,1,1
27,1319.1664385454603,0.1856885769638436,-1.805614058371168,2.1020508618283373,0.014071498807067439,-0.13679074476165398,0.15931431866001897,0.06275201186034614,0.054834975411205085,1,1
28,5.036527358819325,0.01592822194747432,-0.07244078296436726,0.10153086493203545,0.3183089187610378,-1.4722707596739024,2.098341293358314,0.7596883620721798,0.6303916601263309,1,2
29,527.7999742720507,-0.8425998962739659,-3.2923230335683003,1.4914654505402838,-0.1594143648007238,-0.6215013371204053,0.2823926284414224,0.2251849428080278,0.1929701279921649,1,2
30,8.227701715140796,0.006213203724624382,-0.12860492187702158,0.13719706794158637,0.07722332194123337,-1.5553940180113965,1.6829309181054302,0.6732538928863169,0.5819917646879952,1,2
31,45.8060728221671,-0.10009768640244604,-0.8494656186439113,0.6624633153033279,-0.21706234662407795,-1.8444356052836275,1.4413356981596392,0.6976812235956371,0.6012132999846913,1,2
32,7.93593471295358,-0.0013800127864618528,-0.13141323697152493,0.12999777497095996,-0.018147278335494992,-1.6805875709682256,1.6360122762283518,0.6824489266618443,0.5756679511221625,1,2
33,260.4491053551067,-0.7004120758595594,-3.415933396571735,1.8635156118838936,-0.2678049406245179,-1.302634418229872,0.7164766123512954,0.45873109027489534,0.38622855253069766,1,3
34,1987.477616495111,3.0653374111473277,-1.8553544795255787,7.931061089685672,0.1542121821250752,-0.09340931113107534,0.39852862476808126,0.16759267379550985,0.1559624583089002,3,9
35,528.5824229533315,1.0655168215112958,-0.8497368310005327,2.9754729613449142,0.20145078829292973,-0.16086606816502488,0.5616790595540985,0.2275196964171095,0.20541740748676385,1,1
36,465.8497843630887,0.2038333703245248,-4.326375368313428,4.753289450023414,0.04400101382039178,-0.9261123769971763,1.0201551176554668,0.40477030853396195,0.3411624832522838,7,7
37,186.26912733107667,-0.02881145852533836,-1.9032144075992725,1.9699605178008004,-0.01543501147308889,-1.0188608451515708,1.0510118438546658,0.42838387255689886,0.36137349801470764,1,1
38,743.9169391784704,1.0436615285059039,-3.68693749144212,5.858731626705422,0.14022658111298525,-0.49389523430221627,0.7872833497835791,0.2860633019434057,0.24227868136445457,7,7
39,189.60289362783232,0.5453661977723769,-1.4275317990588177,2.5310854389174975,0.28707043828094914,-0.7505345938916144,1.3278202645026194,0.4809214315898207,0.40777775291194057,1,1
40,33.64638251511255,-0.026863674440514424,-0.43196241908242566,0.38490700287335483,-0.07950468952637924,-1.2885085909344005,1.1479986035561038,0.4968840863174607,0.41452894144735564,2,2
41,12.533656673933349,1.5800067894033986e-08,-1.983497242141752e-06,1.965247651902758e-06,1.2128100344424895e-07,-1.585478498912234e-05,1.56377795770011e-05,6.512601814279869e-06,5.55214780869502e-06,1,1
42,1637.268284202275,-3.6199762356078327,-6.68650208450511,-0.4358648887711796,-0.22102470643728714,-0.4076031744083768,-0.026648975018716728,0.22175063450361165,0.22019934645561862,1,4
43,169.02393048285717,0.13081422253681912,-2.81752677269267,3.0024512060922928,0.0793675489081387,-1.6536461926206287,1.7759253865824922,0.6912280713137036,0.5752018488981485,1,4
44,1980.8130251224154,2.775909333885433,-0.40883652501772755,5.858755503844867,0.140130062765708,-0.020646197847194195,0.29566998902581326,0.1428569251464869,0.14065133509783517,1,4
