flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
0,1,3,bauxite_mining,bauxite,164.00915,,,,2022,164.07099000575295,164.0699659668255,32.80183,295.21647
1,2,3,import_of_bauxite,bauxite,3280.183,,,,2022,4127.304308989671,4127.293056570292,656.0366,5904.3294000000005
2,3,85,bauxite,export_bauxite,6.0,,,,2022,6.630113350276882,6.627877824012838,1.2000000000000002,10.8
3,3,86,bauxite,bauxite_non_aluminum_use,164.00915,,,,2022,174.92729142372747,174.92022591678122,32.80183,295.21647
4,3,5,bauxite,bauxite_refining_to_alumina,3280.183,,,,2022,4097.365645219642,4097.369465722159,656.0366,5904.3294000000005
5,4,6,import_alumina,primary_smelting_hall_hauroult_to_aluminum,,,,,2022,1412.211158504966,1412.2072664886787,0.0,11204.550000000001
6,5,87,bauxite_refining_to_alumina,waste_bauxite,1804.10065,,,,2022,2360.0093906528996,2360.026400673589,360.82013000000006,3247.38117
7,5,88,bauxite_refining_to_alumina,export_alumina,174.0,,,,2022,222.9819979218192,222.97803322111955,34.800000000000004,313.2
8,5,89,bauxite_refining_to_alumina,alumina_non_aluminum_use,744.628,,,,2022,814.2313061720237,814.2517162144487,148.9256,1340.3304
9,5,6,bauxite_refining_to_alumina,primary_smelting_hall_hauroult_to_aluminum,557.45435,,,,2022,684.3352712335194,684.3314553896173,111.49087,1003.41783
10,6,90,primary_smelting_hall_hauroult_to_aluminum,waste_alumina,1352.934,,,,2022,1190.3842965676881,1190.3856518944092,270.58680000000004,2435.2812000000004
11,6,8,primary_smelting_hall_hauroult_to_aluminum,remelting,528.7105257,,,,2022,566.8232736404203,566.8248779230615,105.74210513999999,951.67894626
12,6,9,primary_smelting_hall_hauroult_to_aluminum,refining,332.2894743,,,,2022,342.7717851952247,342.7676705622891,66.45789486,598.12105374
13,7,8,import_unwrought_aluminum_ingot,remelting,2829.794168,,,,2022,4321.342513678329,4321.364521587227,565.9588335999999,5093.629502399999
14,7,9,import_unwrought_aluminum_ingot,refining,1320.205832,,,,2022,1343.8973244509516,1343.89823988542,264.0411664,2376.3704976000004
15,8,91,remelting,loss_remelting,,,,,2022,95.86800852012857,95.85784901581644,0.0,11204.550000000001
16,8,24,remelting,wrought_aluminum_ingot,6224.75,,,,2022,10441.531175166938,10441.529921711266,1244.95,11204.550000000001
17,9,92,refining,loss_refining,,,,,2022,55.370713982226164,55.37523800554992,0.0,11204.550000000001
18,9,25,refining,cast_aluminum_ingot,2490.138,,,,2022,2547.7472783113144,2547.7560080355406,498.0276,4482.2484
19,10,8,alloying_element_si,remelting,,,,,2022,491.47156885145876,491.4653107794586,0.0,11204.550000000001
20,10,9,alloying_element_si,refining,,,,,2022,223.56080066491305,223.57666432946408,0.0,11204.550000000001
21,12,8,alloying_element_mg,remelting,,,,,2022,99.69925472469379,99.66823916692553,0.0,11204.550000000001
22,12,9,alloying_element_mg,refining,,,,,2022,0.43066223195528563,0.5437658524265805,0.0,11204.550000000001
23,16,8,alloying_element_other,remelting,,,,,2022,21.75694180160839,21.762832350794678,0.0,11204.550000000001
24,16,9,alloying_element_other,refining,,,,,2022,23.84005285674705,23.851340303317624,0.0,11204.550000000001
25,17,18,import_scrap,eol_scrap_generated,685.0,,,,2022,685.3203385295487,685.3263585697066,137.0,1233.0
26,18,93,eol_scrap_generated,export_eol_scrap,2000.0,,,,2022,1840.3573906603729,1840.3716269379186,400.0,3600.0
