year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,27,eol_scrap_generated,loss_eol_scrap,1791.9093606452143,922.4407553713335,2619.034430255978,1803.4384220410848,1359.0315132413373,2339.61206458223,11.529061395870485,0.0064339534404347365,1696.5936748846443,980.5805513408925,True,True
2017,28,eol_scrap_generated,eol_scrap_recycled,2032.8399383943824,1738.3577064815472,2339.4802791055704,2299.6463063610367,1849.0713227813856,2855.80493310263,266.8063679666543,0.13124809431744466,601.1225726240232,1006.7336103212444,True,True
2017,29,eol_scrap_recycled,remelting,1410.2131780322443,1011.9946248638701,1786.1416729156076,1536.256023692088,1146.1522420266933,2048.371289782771,126.0428456598438,0.08937857596517358,774.1470480517376,902.2190477560775,True,True
2017,30,eol_scrap_recycled,refining,629.3626180727197,347.32039622893654,936.0991549326591,768.8270756581433,533.8409235523817,1065.6069011837544,139.4644575854236,0.22159634776609685,588.7787587037226,531.7659776313727,True,True
2017,31,forming_scrap_generated,loss_forming_scrap,69.25064570402911,20.117733104153782,145.7615198254169,93.97793010045181,30.25766720396091,290.38096864627397,24.727284396422704,0.3570693694627028,125.64378672126313,260.12330144231305,True,False
2017,32,forming_scrap_generated,forming_scrap_recycled,2703.2408193743304,1536.869319754936,3848.011194310985,2470.661775581891,1767.8798865809717,3450.6757041614546,-232.57904379243928,-0.08603711594080993,2311.141874556049,1682.795817580483,True,True
2017,33,forming_scrap_recycled,remelting,2714.101530007373,1551.4159047304008,3857.9174640913075,2315.458274028345,1524.33879859567,3280.699872932638,-398.64325597902825,-0.14687853478272248,2306.501559360907,1756.361074336968,True,True
2017,34,forming_scrap_recycled,refining,0.44709675195825765,0.023434440468713097,0.9668936346964269,137.68349278466223,22.193358439141935,622.7086192822507,137.23639603270396,306.9501074020703,0.9434591942277137,600.5152608431088,False,False
2017,35,fabrication_scrap_generated,loss_fabrication_scrap,40.144235768130585,11.68047331132332,82.95127614086587,48.88015874164515,23.29656804971518,102.21411572521606,8.735922973514562,0.21761338349974949,71.27080282954255,78.91754767550088,True,False
2017,36,fabrication_scrap_generated,fabrication_scrap_recycled,917.8542170559315,798.5118626659948,1038.0871382012376,882.0507908550105,772.5432171316965,999.2571328905487,-35.80342620092097,-0.03900774821927871,239.57527553524278,226.7139157588523,True,True
2017,37,fabrication_scrap_recycled,remelting,918.9439016903004,797.7477675595269,1039.8832293150988,774.2834441478278,430.56375850578723,939.7900782599434,-144.6604575424726,-0.15742033575323255,242.1354617555719,509.2263197541561,True,True
